iter	Logloss
113	0.3716574722
114	0.3703722983
115	0.3693384206
116	0.368095161
117	0.3668932234
118	0.3660339924
119	0.3655819626
120	0.3645910654
121	0.3634326295
122	0.3626155735
123	0.3615346873
124	0.3607848505
125	0.3597001496
126	0.3588704648
127	0.3579045645
128	0.3570137972
129	0.3561013026
130	0.3552638463
131	0.3544862167
132	0.3536564134
133	0.3528802291
134	0.3520576051
135	0.3511149247
136	0.3504508356
137	0.3496389211
138	0.3488173633
139	0.3479914695
140	0.3469948621
141	0.3460958256
142	0.3454924874
143	0.3447942319
144	0.3441285317
145	0.3435133229
146	0.3426362032
147	0.3419025018
148	0.3413200615
149	0.3406650709
150	0.3397879512
151	0.3391289089
152	0.3382666452
153	0.3374894657
154	0.3367695305
155	0.3360643801
156	0.3353231442
157	0.3344251265
158	0.3335208774
159	0.3329313527
160	0.3324557002
161	0.3316337159
162	0.3309689871
163	0.3302934777
164	0.3294343652
165	0.3289050937
166	0.3282258407
167	0.3273337228
168	0.3266142614
169	0.3261086126
170	0.3255005594
171	0.3248546671
172	0.3242620385
173	0.3237739231
174	0.3232812348
175	0.3226828249
176	0.3222089495
177	0.3217106458
178	0.3210393538
179	0.3205025714
180	0.3198318718
181	0.3193131441
182	0.3186705216
183	0.318275736
184	0.3177324852
185	0.3170685383
186	0.3164480458
187	0.3158888965
188	0.3153559999
189	0.314768963
190	0.3141600804
191	0.3135854117
192	0.3131330739
193	0.3127097136
194	0.3121839251
195	0.3114647954
196	0.3109207864
197	0.3100810554
198	0.3094051432
199	0.3089259604
200	0.3084229179
201	0.3079368402
202	0.3075859117
203	0.3069830237
204	0.3063407803
205	0.3059142213
206	0.3054883969
207	0.3049933155
208	0.304440137
209	0.303757164
210	0.3032765833
211	0.3029228826
212	0.3023452759
213	0.3017838283
214	0.301289126
215	0.3006674725
216	0.3002898175
217	0.2997361177
218	0.2992217496
219	0.2987268104
220	0.298526835
221	0.2980515616
222	0.2975552008
223	0.2970734116
224	0.2966781758
225	0.2964018354
226	0.295836502
227	0.2953393119
228	0.2948208448
229	0.2945680322
230	0.2940586635
231	0.2937151749
232	0.2933160533
233	0.2928320606
234	0.29236091
235	0.2919032648
236	0.2915211553
237	0.2911348521
238	0.2906619718
239	0.2903337419
240	0.2898905736
241	0.289505147
242	0.2892561255
243	0.288630681
244	0.2881326379
245	0.2875465962
246	0.2870125149
247	0.2866820578
248	0.2864266627
249	0.2861952693
250	0.2858999501
251	0.2854386798
252	0.2849781202
253	0.284405039
254	0.2840810977
255	0.2836563869
256	0.2831462599
257	0.2828014445
258	0.2825405998
259	0.2821180924
260	0.2816605183
261	0.2811540639
262	0.2808283456
263	0.2804838856
264	0.2802629885
265	0.2799752988
266	0.2794457904
267	0.2792298453
268	0.2789875054
269	0.2786377143
270	0.2782498946
271	0.277906714
272	0.2775785316
273	0.2772853449
274	0.276804148
275	0.2764173946
276	0.2761407698
277	0.2757596792
278	0.2755332852
279	0.2751379072
280	0.2747415578
281	0.2742723264
282	0.274008283
283	0.2735309482
284	0.2732293265
285	0.2729037741
286	0.2726686845
287	0.2724180992
288	0.2719185397
289	0.2714608708
290	0.2710601854
291	0.270627703
292	0.2702325146
293	0.2699950793
294	0.2694919183
295	0.2693119404
296	0.2691229115
297	0.2686211248
298	0.2681015678
299	0.2677266849
300	0.2675317326
301	0.2670716469
302	0.2664650864
303	0.2661103906
304	0.2656451871
305	0.2653583977
306	0.2651424526
307	0.2648189853
308	0.2645756502
309	0.2644099123
310	0.2641056606
311	0.2636813525
312	0.2632494861
313	0.263093818
314	0.2628780389
315	0.2625190308
316	0.262220821
317	0.2620099465
318	0.2617816807
319	0.261475178
320	0.2612325538
321	0.2609822054
322	0.2606074173
323	0.2604628379
324	0.2602907264
325	0.260035734
326	0.2598465866
327	0.2594491947
328	0.2590153143
329	0.2586943111
330	0.2583236694
331	0.2580123333
332	0.257791223
333	0.2575763679
334	0.2572794138
335	0.2570941996
336	0.2566945805
337	0.2562006127
338	0.2560148535
339	0.2558173422
340	0.255609074
341	0.255380595
342	0.2550617953
343	0.2547466918
344	0.2545348932
345	0.2542110704
346	0.2538702118
347	0.25345114
348	0.2532597654
349	0.2530256947
350	0.2529245933
351	0.2526041114
352	0.2522532303
353	0.2518663347
354	0.2517238878
355	0.2515290065
356	0.2512697255
357	0.2509251707
358	0.2507441977
359	0.2505126384
360	0.2501691735
361	0.2499725389
362	0.2496137915
363	0.249267436
364	0.249029977
365	0.2487123857
366	0.2484567062
367	0.2482804008
368	0.2481593493
369	0.2476078768
370	0.2473489276
371	0.2468194428
372	0.2466447961
373	0.2464446548
374	0.2462488494
375	0.2458778997
376	0.2456995093
377	0.2454841566
378	0.2451841935
379	0.2449660686
380	0.2448310615
381	0.244561071
382	0.2443500069
383	0.2441459087
384	0.2438455902
385	0.243630119
386	0.2433581145
387	0.2429980402
388	0.2427366269
389	0.2423643029
390	0.2421159922
391	0.2417487624
392	0.2413979287
393	0.241069154
394	0.2410486352
395	0.2407164959
396	0.2403807077
397	0.2400511511
398	0.2397300531
399	0.2395858528
400	0.2394448985
401	0.2392086716
402	0.2389478032
403	0.2386569858
404	0.238345081
405	0.2379243744
406	0.2376645011
407	0.2374113569
408	0.2371561986
409	0.2368596237
410	0.2367194987
411	0.236570228
412	0.2363725745
413	0.2361176769
414	0.2359001918
415	0.2357819125
416	0.235698771
417	0.2356324048
418	0.2355500689
419	0.2353101932
420	0.2349612787
421	0.2348260346
422	0.2346111795
423	0.2343758056
424	0.2339703104
425	0.2338367723
426	0.2335558589
427	0.2333201059
428	0.2330489544
429	0.2328613708
430	0.2325529489
431	0.2323984656
432	0.23215904
433	0.2318104809
434	0.2316247217
435	0.2313558685
436	0.2311425061
437	0.2308345344
438	0.2306443445
439	0.2304335884
440	0.2302433275
441	0.2299593813
442	0.2296733501
443	0.2293499064
444	0.2291448368
445	0.2290451571
446	0.228864113
447	0.2286573611
448	0.2284219398
449	0.2282833313
450	0.2280707981
451	0.2278814849
452	0.2277147044
453	0.2275267891
454	0.2272819851
455	0.227141789
456	0.2269997923
457	0.226815739
458	0.2267216274
459	0.2265839192
460	0.2264105281
461	0.2262285363
462	0.2259211096
463	0.2257686639
464	0.2256534411
465	0.2255401611
466	0.2253104263
467	0.2251250463
468	0.2247273463
469	0.2245741661
470	0.2241992832
471	0.2239491244
472	0.2237630098
473	0.2236836119
474	0.2235753551
475	0.2232924515
476	0.2232000221
477	0.2229267855
478	0.2225542483
479	0.2222615591
480	0.2219410298
481	0.2218402365
482	0.2216886201
483	0.2215875187
484	0.2214962977
485	0.2210502625
486	0.2207281456
487	0.2205493524
488	0.2205086465
489	0.2203450173
490	0.2200610712
491	0.2199259219
492	0.2197569379
493	0.2195512523
494	0.2193369184
495	0.2190970901
496	0.2189491462
497	0.2187724617
498	0.218469371
499	0.2183516603
500	0.2182241641
501	0.2180854845
502	0.2179483449
503	0.2177868008
504	0.2177005318
505	0.2175276146
506	0.2173875607
507	0.2171713314
508	0.2170285053
509	0.2168280323
510	0.2166062349
511	0.2164159265
512	0.2162084165
513	0.215842016
514	0.2157737305
515	0.2155506063
516	0.2155003755
517	0.2154591957
518	0.2152062647
519	0.2150017638
520	0.2149083629
521	0.2146919677
522	0.2145618415
523	0.2143866971
524	0.2140253434
525	0.2137862022
526	0.2136538014
527	0.2135184626
528	0.2134143995
529	0.2132172673
530	0.2129501438
531	0.2127719192
532	0.2126580232
533	0.2123470425
534	0.211901647
535	0.2118513688
536	0.2116999656
537	0.2115980587
538	0.2114330789
539	0.2112710135
540	0.2110373456
541	0.2108407346
542	0.2105987738
543	0.2103883258
544	0.2101754135
545	0.2100855904
546	0.2098615658
547	0.2096893832
548	0.2094870621
549	0.2092797889
550	0.2089896824
551	0.2088918745
552	0.2087507544
553	0.2085605882
554	0.2082721402
555	0.20798464
556	0.2078340898
557	0.2076361994
558	0.207487592
559	0.2072227194
560	0.2070503709
561	0.2068954847
562	0.2067993354
563	0.2066322706
564	0.206498614
565	0.206306268
566	0.2060596632
567	0.2057400816
568	0.2056339098
569	0.205321152
570	0.2050191749
571	0.2047912408
572	0.2046998302
573	0.2045610321
574	0.2043346618
575	0.2041312034
576	0.2040019539
577	0.2038269991
578	0.2037202349
579	0.2035349259
580	0.2034223568
581	0.2032797203
582	0.2031159016
583	0.2028567391
584	0.2026377376
585	0.2024002549
586	0.2022761469
587	0.2021404764
588	0.2020520512
589	0.2018581888
590	0.2016065136
591	0.2013681068
592	0.2011694582
593	0.2010502786
594	0.2009787708
595	0.20089852
596	0.2007870645
597	0.2007401745
598	0.2005136146
599	0.20013423
600	0.1998808014
601	0.1997821879
602	0.1995435442
603	0.1994563511
604	0.1992236546
605	0.199091396
606	0.1988555008
607	0.1987030787
608	0.1985072853
609	0.1984032459
610	0.1982886984
611	0.1981277229
612	0.1980285052
613	0.1978583129
614	0.1975872087
615	0.1973765355
616	0.1971617752
617	0.1971067583
618	0.1969563265
619	0.1968197674
620	0.1966107884
621	0.1965216643
622	0.196227127
623	0.1960494474
624	0.1959077231
625	0.1957072382
626	0.1956002846
627	0.1953584659
628	0.1951822316
629	0.1950068503
630	0.1948491209
631	0.1946414213
632	0.1945759554
633	0.1944223013
634	0.1942063444
635	0.1940373723
636	0.1938048653
637	0.1937067968
638	0.1934778439
639	0.1933732596
640	0.1932045125
641	0.1929895981
642	0.192909525
643	0.192739617
644	0.1926489054
645	0.1924723987
646	0.1923953465
647	0.1923089235
648	0.192261998
649	0.1921625315
650	0.191877839
651	0.1917835378
652	0.1917336624
653	0.1916005152
654	0.1914561135
655	0.1912270303
656	0.1910828063
657	0.1909533672
658	0.1909256811
659	0.1907598602
660	0.1904811267
661	0.1902838168
662	0.1901100348
663	0.1898869817
664	0.1896223933
665	0.1894839624
666	0.1893189235
667	0.1891567159
668	0.1890185101
669	0.1889698787
670	0.1887772957
671	0.1886649872
672	0.1884787305
673	0.1883079813
674	0.1879990738
675	0.1878336675
676	0.1875971682
677	0.1873101655
678	0.1871525782
679	0.1870995042
680	0.1870000851
681	0.186923033
682	0.1866571059
683	0.1865719268
684	0.1863267555
685	0.1861322296
686	0.185922137
687	0.1857755554
688	0.185655973
689	0.1855514716
690	0.1852526694
691	0.1851603585
692	0.1848594476
693	0.1847792797
694	0.1846724208
695	0.184538705
696	0.1844253066
697	0.1843325337
698	0.1842670796
699	0.1840471185
700	0.1838984045
701	0.1838354028
702	0.1836681247
703	0.1835706012
704	0.1833836692
705	0.1831583177
706	0.1828889432
707	0.1828530945
708	0.1826821558
709	0.1824806166
710	0.1823491399
711	0.1822294863
712	0.1820028554
713	0.1818283744
714	0.1816103562
715	0.1814510274
716	0.1812362789
717	0.1811600205
718	0.1809885961
719	0.1808143047
720	0.1805925547
721	0.1804893683
722	0.1803923542
723	0.1802404771
724	0.1800766939
725	0.1798614123
726	0.1797578705
727	0.1796057091
728	0.1793956875
729	0.1792427087
730	0.1791084242
731	0.1789668658
732	0.1787127382
733	0.1784746751
734	0.1783001704
735	0.178117219
736	0.1779293629
737	0.1776978511
738	0.1775464597
739	0.1774042497
740	0.177274704
741	0.1770661869
742	0.1768960538
743	0.1765502906
744	0.1764904757
745	0.176430329
746	0.1762832026
747	0.1760503876
748	0.1758572596
749	0.1757106781
750	0.1754441113
751	0.1753240194
752	0.1751716093
753	0.1750085724
754	0.1748348023
755	0.1747369707
756	0.1745399451
757	0.1744870725
758	0.1744222463
759	0.1742594227
760	0.1740056743
761	0.1739631084
762	0.1736632519
763	0.1735115407
764	0.1732861537
765	0.1730958334
766	0.1729750781
767	0.1728159745
768	0.1727389342
769	0.1725411267
770	0.1724025655
771	0.1721482603
772	0.1720964301
773	0.1719272211
774	0.1717256582
775	0.1716798581
776	0.1715865046
777	0.1713145712
778	0.1712340598
779	0.1710863528
780	0.1707400683
781	0.1706289682
782	0.1705132123
783	0.1703014255
784	0.1702531732
785	0.1701594406
786	0.1701316123
787	0.1699902078
788	0.1698597262
789	0.1695735529
790	0.1694848078
791	0.1693354778
792	0.169191242
793	0.1690461058
794	0.1688186693
795	0.1687734853
796	0.1686252689
797	0.1685262408
798	0.1682230789
799	0.168018732
800	0.1678029884
801	0.1677568921
802	0.1676007976
803	0.1673425236
804	0.1672672248
805	0.1671963804
806	0.1670206674
807	0.1667561265
808	0.1664551919
809	0.1663628928
810	0.1661922028
811	0.1660351605
812	0.1657327924
813	0.1655850618
814	0.1654235532
815	0.1651992798
816	0.1651437416
817	0.1649704927
818	0.1647358059
819	0.1646470254
820	0.1645550461
821	0.1643185112
822	0.1641927565
823	0.1641401682
824	0.1640216045
825	0.1639621569
826	0.1637530949
827	0.1634843127
828	0.1631982104
829	0.1631240963
830	0.1628820289
831	0.1626149764
832	0.1624851582
833	0.1622829082
834	0.1622067801
835	0.1619980854
836	0.1619113543
837	0.1615311048
838	0.1614192939
839	0.1612540772
840	0.1610404779
841	0.1608658074
842	0.1608376355
843	0.1607911128
844	0.1605865289
845	0.1604922751
846	0.1602895038
847	0.1601897767
848	0.1600611906
849	0.1597807511
850	0.1595573188
851	0.1594860717
852	0.1594386604
853	0.1592425115
854	0.1590428086
855	0.1588716803
856	0.1587740146
857	0.1585495279
858	0.1583747982
859	0.1583134195
860	0.1582651553
861	0.1579596004
862	0.1578486899
863	0.1577556444
864	0.1576503375
865	0.157604028
866	0.1575088975
867	0.1574819221
868	0.1574453034
869	0.1573068015
870	0.1570869825
871	0.1569378539
872	0.1567408994
873	0.156582163
874	0.1564116508
875	0.156372485
876	0.1562050766
877	0.1560936685
878	0.1559999359
879	0.1558971523
880	0.1558128025
881	0.1557542671
882	0.1556168313
883	0.1555364739
884	0.1554546475
885	0.1554216302
886	0.1553672293
887	0.1551852967
888	0.1551290121
889	0.1548158634
890	0.1545696732
891	0.1542975858
892	0.1541994225
893	0.1539417291
894	0.1539056434
895	0.1537754462
896	0.1536977543
897	0.1536629718
898	0.1535744519
899	0.1534430225
900	0.153282983
901	0.1530957311
902	0.1529311186
903	0.1528416154
904	0.1525993466
905	0.1525793016
906	0.15251072
907	0.1523822761
908	0.1522547207
909	0.1521167874
910	0.1518408734
911	0.1516980236
912	0.1514615006
913	0.1512620938
914	0.1510160813
915	0.1508936201
916	0.1508349898
917	0.150818653
918	0.1506329175
919	0.150502199
920	0.1502195678
921	0.1501781985
922	0.1501164288
923	0.1500472549
924	0.1499352307
925	0.1497699903
926	0.1497285855
927	0.1496435959
928	0.149498128
929	0.1494252104
930	0.1493724562
931	0.1492400436
932	0.1491311233
933	0.1490677069
934	0.1488621398
935	0.1488220025
936	0.1488025499
937	0.1484920075
938	0.148262711
939	0.1482098265
940	0.1481045077
941	0.1478798197
942	0.1477938824
943	0.1476422659
944	0.1475136917
945	0.1472723588
946	0.1470902011
947	0.1469468893
948	0.1467006991
949	0.1464182101
950	0.146352377
951	0.1462165643
952	0.1459097536
953	0.1457412672
954	0.145579036
955	0.1455375363
956	0.1454538381
957	0.1452221485
958	0.145092745
959	0.1449439244
960	0.1447687445
961	0.1446234662
962	0.1445107312
963	0.1443294028
964	0.1443076756
965	0.1440084469
966	0.1437584539
967	0.1435739979
968	0.1434170385
969	0.1433585742
970	0.1432574965
971	0.1430931565
972	0.1429802794
973	0.1428443364
974	0.1428049455
975	0.1427597615
976	0.1426112489
977	0.142523961
978	0.1423781259
979	0.1421563759
980	0.1418925457
981	0.1418216066
982	0.1417023913
983	0.1415648845
984	0.1415210985
985	0.1412268337
986	0.1409529929
987	0.1408781206
988	0.140711577
989	0.1405654812
990	0.1402757657
991	0.1402081555
992	0.140055461
993	0.1400124923
994	0.1399902202
995	0.1399116872
996	0.1398297896
997	0.1395921648
998	0.139570177
999	0.1394825811
