,회사명_x,거래소코드,회계년도,소속코드,상장폐지일,년_x,key,index,번호,시간,회사명_y,종목코드,공시제목,제출인,년_y
0,(주)CMG제약,58820.0,2000/12,5.0,,2001,588202001,,,,,,,,
1,(주)CMG제약,58820.0,2001/12,5.0,,2002,588202002,,,,,,,,
2,(주)CMG제약,58820.0,2002/12,5.0,,2003,588202003,,,,,,,,
3,(주)CMG제약,58820.0,2003/12,5.0,,2004,588202004,,,,,,,,
4,(주)CMG제약,58820.0,2004/12,5.0,,2005,588202005,,,,,,,,
5,(주)CMG제약,58820.0,2005/12,5.0,,2006,588202006,,,,,,,,
6,(주)CMG제약,58820.0,2006/12,5.0,,2007,588202007,,,,,,,,
7,(주)CMG제약,58820.0,2007/12,5.0,,2008,588202008,,,,,,,,
8,(주)CMG제약,58820.0,2008/12,5.0,,2009,588202009,,,,,,,,
9,(주)CMG제약,58820.0,2009/12,5.0,,2010,588202010,,,,,,,,
10,(주)CMG제약,58820.0,2010/12,5.0,,2011,588202011,,,,,,,,
11,(주)CMG제약,58820.0,2011/12,5.0,,2012,588202012,,,,,,,,
12,(주)CMG제약,58820.0,2012/12,5.0,,2013,588202013,,,,,,,,
13,(주)CMG제약,58820.0,2013/12,5.0,,2014,588202014,,,,,,,,
14,(주)CMG제약,58820.0,2014/12,5.0,,2015,588202015,,,,,,,,
15,(주)CMG제약,58820.0,2015/12,5.0,,2016,588202016,,,,,,,,
16,(주)CMG제약,58820.0,2016/12,5.0,,2017,588202017,,,,,,,,
17,(주)CMG제약,58820.0,2017/12,5.0,,2018,588202018,,,,,,,,
18,(주)CMG제약,58820.0,2018/12,5.0,,2019,588202019,,,,,,,,
19,(주)CMG제약,58820.0,2019/12,5.0,,2020,588202020,,,,,,,,
20,(주)CMG제약,58820.0,2020/12,5.0,,2021,588202021,,,,,,,,
21,(주)ES큐브,50120.0,2001/06,5.0,,2002,501202002,,,,,,,,
22,(주)ES큐브,50120.0,2002/06,5.0,,2003,501202003,,,,,,,,
23,(주)ES큐브,50120.0,2003/06,5.0,,2004,501202004,,,,,,,,
24,(주)ES큐브,50120.0,2004/06,5.0,,2005,501202005,,,,,,,,
25,(주)ES큐브,50120.0,2005/12,5.0,,2006,501202006,,,,,,,,
26,(주)ES큐브,50120.0,2006/12,5.0,,2007,501202007,,,,,,,,
27,(주)ES큐브,50120.0,2007/12,5.0,,2008,501202008,,,,,,,,
28,(주)ES큐브,50120.0,2008/12,5.0,,2009,501202009,,,,,,,,
29,(주)ES큐브,50120.0,2009/12,5.0,,2010,501202010,,,,,,,,
30,(주)ES큐브,50120.0,2010/12,5.0,,2011,501202011,,,,,,,,
31,(주)ES큐브,50120.0,2011/12,5.0,,2012,501202012,,,,,,,,
32,(주)ES큐브,50120.0,2012/12,5.0,,2013,501202013,,,,,,,,
33,(주)ES큐브,50120.0,2013/12,5.0,,2014,501202014,,,,,,,,
34,(주)ES큐브,50120.0,2014/12,5.0,,2015,501202015,,,,,,,,
35,(주)ES큐브,50120.0,2015/12,5.0,,2016,501202016,,,,,,,,
36,(주)ES큐브,50120.0,2016/12,5.0,,2017,501202017,,,,,,,,
37,(주)ES큐브,50120.0,2017/12,5.0,,2018,501202018,,,,,,,,
38,(주)ES큐브,50120.0,2018/12,5.0,,2019,501202019,,,,,,,,
39,(주)ES큐브,50120.0,2019/12,5.0,,2020,501202020,,,,,,,,
40,(주)ES큐브,50120.0,2020/12,5.0,,2021,501202021,,,,,,,,
41,(주)가비아,79940.0,2002/12,5.0,,2003,799402003,,,,,,,,
42,(주)가비아,79940.0,2003/12,5.0,,2004,799402004,,,,,,,,
43,(주)가비아,79940.0,2004/12,5.0,,2005,799402005,,,,,,,,
44,(주)가비아,79940.0,2005/12,5.0,,2006,799402006,,,,,,,,
45,(주)가비아,79940.0,2006/12,5.0,,2007,799402007,,,,,,,,
46,(주)가비아,79940.0,2007/12,5.0,,2008,799402008,,,,,,,,
47,(주)가비아,79940.0,2008/12,5.0,,2009,799402009,,,,,,,,
48,(주)가비아,79940.0,2009/12,5.0,,2010,799402010,,,,,,,,
49,(주)가비아,79940.0,2010/12,5.0,,2011,799402011,,,,,,,,
50,(주)가비아,79940.0,2011/12,5.0,,2012,799402012,,,,,,,,
51,(주)가비아,79940.0,2012/12,5.0,,2013,799402013,,,,,,,,
52,(주)가비아,79940.0,2013/12,5.0,,2014,799402014,,,,,,,,
53,(주)가비아,79940.0,2014/12,5.0,,2015,799402015,,,,,,,,
54,(주)가비아,79940.0,2015/12,5.0,,2016,799402016,,,,,,,,
55,(주)가비아,79940.0,2016/12,5.0,,2017,799402017,,,,,,,,
56,(주)가비아,79940.0,2017/12,5.0,,2018,799402018,,,,,,,,
57,(주)가비아,79940.0,2018/12,5.0,,2019,799402019,,,,,,,,
58,(주)가비아,79940.0,2019/12,5.0,,2020,799402020,,,,,,,,
59,(주)가비아,79940.0,2020/12,5.0,,2021,799402021,,,,,,,,
60,(주)강스템바이오텍,217730.0,2013/12,5.0,,2014,2177302014,,,,,,,,
61,(주)강스템바이오텍,217730.0,2014/12,5.0,,2015,2177302015,,,,,,,,
62,(주)강스템바이오텍,217730.0,2015/12,5.0,,2016,2177302016,,,,,,,,
63,(주)강스템바이오텍,217730.0,2016/12,5.0,,2017,2177302017,,,,,,,,
64,(주)강스템바이오텍,217730.0,2017/12,5.0,,2018,2177302018,,,,,,,,
65,(주)강스템바이오텍,217730.0,2018/12,5.0,,2019,2177302019,,,,,,,,
66,(주)강스템바이오텍,217730.0,2019/12,5.0,,2020,2177302020,,,,,,,,
67,(주)강스템바이오텍,217730.0,2020/12,5.0,,2021,2177302021,,,,,,,,
68,(주)강원,114190.0,2000/11,6.0,,2001,1141902001,,,,,,,,
69,(주)강원,114190.0,2001/11,6.0,,2002,1141902002,,,,,,,,
70,(주)강원,114190.0,2002/11,6.0,,2003,1141902003,,,,,,,,
71,(주)강원,114190.0,2003/11,6.0,,2004,1141902004,,,,,,,,
72,(주)강원,114190.0,2004/11,6.0,,2005,1141902005,,,,,,,,
73,(주)강원,114190.0,2005/11,6.0,,2006,1141902006,,,,,,,,
74,(주)강원,114190.0,2006/11,6.0,,2007,1141902007,,,,,,,,
75,(주)강원,114190.0,2007/11,6.0,,2008,1141902008,,,,,,,,
76,(주)강원,114190.0,2008/11,6.0,,2009,1141902009,,,,,,,,
77,(주)강원,114190.0,2009/11,6.0,,2010,1141902010,,,,,,,,
78,(주)강원,114190.0,2010/11,6.0,,2011,1141902011,,,,,,,,
79,(주)강원,114190.0,2011/11,6.0,,2012,1141902012,,,,,,,,
80,(주)강원,114190.0,2012/12,6.0,,2013,1141902013,,,,,,,,
81,(주)강원,114190.0,2013/12,6.0,,2014,1141902014,,,,,,,,
82,(주)강원,114190.0,2014/12,6.0,,2015,1141902015,,,,,,,,
83,(주)강원,114190.0,2015/12,6.0,,2016,1141902016,,,,,,,,
84,(주)강원,114190.0,2016/12,6.0,,2017,1141902017,,,,,,,,
85,(주)강원,114190.0,2017/12,6.0,,2018,1141902018,,,,,,,,
86,(주)강원,114190.0,2018/12,6.0,,2019,1141902019,,,,,,,,
87,(주)강원,114190.0,2019/12,6.0,,2020,1141902020,,,,,,,,
88,(주)강원,114190.0,2020/12,6.0,,2021,1141902021,,,,,,,,
89,(주)강원랜드,35250.0,2000/12,4.0,2003/09/04,2001,352502001,,,,,,,,
90,(주)강원랜드,35250.0,2001/12,4.0,2003/09/04,2002,352502002,,,,,,,,
91,(주)강원랜드,35250.0,2002/12,4.0,2003/09/04,2003,352502003,,,,,,,,
92,(주)게임빌,63080.0,2004/12,5.0,,2005,630802005,,,,,,,,
93,(주)게임빌,63080.0,2005/12,5.0,,2006,630802006,,,,,,,,
94,(주)게임빌,63080.0,2006/12,5.0,,2007,630802007,,,,,,,,
95,(주)게임빌,63080.0,2007/12,5.0,,2008,630802008,,,,,,,,
96,(주)게임빌,63080.0,2008/12,5.0,,2009,630802009,,,,,,,,
97,(주)게임빌,63080.0,2009/12,5.0,,2010,630802010,,,,,,,,
98,(주)게임빌,63080.0,2010/12,5.0,,2011,630802011,,,,,,,,
99,(주)게임빌,63080.0,2011/12,5.0,,2012,630802012,,,,,,,,
100,(주)게임빌,63080.0,2012/12,5.0,,2013,630802013,,,,,,,,
101,(주)게임빌,63080.0,2013/12,5.0,,2014,630802014,,,,,,,,
102,(주)게임빌,63080.0,2014/12,5.0,,2015,630802015,,,,,,,,
103,(주)게임빌,63080.0,2015/12,5.0,,2016,630802016,,,,,,,,
104,(주)게임빌,63080.0,2016/12,5.0,,2017,630802017,,,,,,,,
105,(주)게임빌,63080.0,2017/12,5.0,,2018,630802018,,,,,,,,
106,(주)게임빌,63080.0,2018/12,5.0,,2019,630802019,,,,,,,,
107,(주)게임빌,63080.0,2019/12,5.0,,2020,630802020,,,,,,,,
108,(주)게임빌,63080.0,2020/12,5.0,,2021,630802021,,,,,,,,
109,(주)경윤하이드로에너지,19120.0,2000/12,4.0,2011/04/06,2001,191202001,,,,,,,,
110,(주)경윤하이드로에너지,19120.0,2001/12,4.0,2011/04/06,2002,191202002,,,,,,,,
111,(주)경윤하이드로에너지,19120.0,2002/12,4.0,2011/04/06,2003,191202003,,,,,,,,
112,(주)경윤하이드로에너지,19120.0,2003/12,4.0,2011/04/06,2004,191202004,,,,,,,,
113,(주)경윤하이드로에너지,19120.0,2004/12,4.0,2011/04/06,2005,191202005,,,,,,,,
114,(주)경윤하이드로에너지,19120.0,2005/12,4.0,2011/04/06,2006,191202006,,,,,,,,
115,(주)경윤하이드로에너지,19120.0,2006/12,4.0,2011/04/06,2007,191202007,,,,,,,,
116,(주)경윤하이드로에너지,19120.0,2007/12,4.0,2011/04/06,2008,191202008,,,,,,,,
117,(주)경윤하이드로에너지,19120.0,2008/12,4.0,2011/04/06,2009,191202009,,,,,,,,
118,(주)경윤하이드로에너지,19120.0,2009/12,4.0,2011/04/06,2010,191202010,,,,,,,,
119,(주)경윤하이드로에너지,19120.0,2010/12,4.0,2011/04/06,2011,191202011,,,,,,,,
120,(주)고려시멘트,198440.0,2014/12,5.0,,2015,1984402015,,,,,,,,
121,(주)고려시멘트,198440.0,2015/12,5.0,,2016,1984402016,,,,,,,,
122,(주)고려시멘트,198440.0,2016/12,5.0,,2017,1984402017,,,,,,,,
123,(주)고려시멘트,198440.0,2017/12,5.0,,2018,1984402018,,,,,,,,
124,(주)고려시멘트,198440.0,2018/12,5.0,,2019,1984402019,,,,,,,,
125,(주)고려시멘트,198440.0,2019/12,5.0,,2020,1984402020,,,,,,,,
126,(주)고려시멘트,198440.0,2020/12,5.0,,2021,1984402021,,,,,,,,
127,(주)고바이오랩,348150.0,2019/12,5.0,,2020,3481502020,,,,,,,,
128,(주)고바이오랩,348150.0,2020/12,5.0,,2021,3481502021,,,,,,,,
129,(주)고영테크놀러지,98460.0,2005/12,5.0,,2006,984602006,,,,,,,,
130,(주)고영테크놀러지,98460.0,2006/12,5.0,,2007,984602007,,,,,,,,
131,(주)고영테크놀러지,98460.0,2007/12,5.0,,2008,984602008,,,,,,,,
132,(주)고영테크놀러지,98460.0,2008/12,5.0,,2009,984602009,,,,,,,,
133,(주)고영테크놀러지,98460.0,2009/12,5.0,,2010,984602010,,,,,,,,
134,(주)고영테크놀러지,98460.0,2010/12,5.0,,2011,984602011,,,,,,,,
135,(주)고영테크놀러지,98460.0,2011/12,5.0,,2012,984602012,,,,,,,,
136,(주)고영테크놀러지,98460.0,2012/12,5.0,,2013,984602013,,,,,,,,
137,(주)고영테크놀러지,98460.0,2013/12,5.0,,2014,984602014,,,,,,,,
138,(주)고영테크놀러지,98460.0,2014/12,5.0,,2015,984602015,,,,,,,,
139,(주)고영테크놀러지,98460.0,2015/12,5.0,,2016,984602016,,,,,,,,
140,(주)고영테크놀러지,98460.0,2016/12,5.0,,2017,984602017,,,,,,,,
141,(주)고영테크놀러지,98460.0,2017/12,5.0,,2018,984602018,,,,,,,,
142,(주)고영테크놀러지,98460.0,2018/12,5.0,,2019,984602019,,,,,,,,
143,(주)고영테크놀러지,98460.0,2019/12,5.0,,2020,984602020,,,,,,,,
144,(주)고영테크놀러지,98460.0,2020/12,5.0,,2021,984602021,,,,,,,,
145,(주)골드앤에스,35290.0,2000/12,6.0,,2001,352902001,,,,,,,,
146,(주)골드앤에스,35290.0,2001/12,6.0,,2002,352902002,,,,,,,,
147,(주)골드앤에스,35290.0,2002/12,6.0,,2003,352902003,,,,,,,,
148,(주)골드앤에스,35290.0,2003/12,6.0,,2004,352902004,,,,,,,,
149,(주)골드앤에스,35290.0,2004/12,6.0,,2005,352902005,,,,,,,,
150,(주)골드앤에스,35290.0,2005/12,6.0,,2006,352902006,,,,,,,,
151,(주)골드앤에스,35290.0,2006/12,6.0,,2007,352902007,,,,,,,,
152,(주)골드앤에스,35290.0,2007/12,6.0,,2008,352902008,,,,,,,,
153,(주)골드앤에스,35290.0,2008/12,6.0,,2009,352902009,,,,,,,,
154,(주)골드앤에스,35290.0,2009/12,6.0,,2010,352902010,,,,,,,,
155,(주)골드앤에스,35290.0,2010/12,6.0,,2011,352902011,,,,,,,,
156,(주)골드앤에스,35290.0,2011/12,6.0,,2012,352902012,,,,,,,,
157,(주)골드앤에스,35290.0,2012/12,6.0,,2013,352902013,,,,,,,,
158,(주)골드앤에스,35290.0,2013/12,6.0,,2014,352902014,,,,,,,,
159,(주)골드앤에스,35290.0,2014/12,6.0,,2015,352902015,,,,,,,,
160,(주)골드앤에스,35290.0,2015/12,6.0,,2016,352902016,,,,,,,,
161,(주)골드앤에스,35290.0,2016/12,6.0,,2017,352902017,,,,,,,,
162,(주)골드앤에스,35290.0,2017/12,6.0,,2018,352902018,,,,,,,,
163,(주)골드앤에스,35290.0,2018/12,6.0,,2019,352902019,,,,,,,,
164,(주)골드앤에스,35290.0,2019/12,6.0,,2020,352902020,,,,,,,,
165,(주)골드앤에스,35290.0,2020/12,6.0,,2021,352902021,,,,,,,,
166,(주)골드카운티,58900.0,2001/12,4.0,2010/10/12,2002,589002002,,,,,,,,
167,(주)골드카운티,58900.0,2002/12,4.0,2010/10/12,2003,589002003,,,,,,,,
168,(주)골드카운티,58900.0,2003/12,4.0,2010/10/12,2004,589002004,,,,,,,,
169,(주)골드카운티,58900.0,2004/12,4.0,2010/10/12,2005,589002005,,,,,,,,
170,(주)골드카운티,58900.0,2005/12,4.0,2010/10/12,2006,589002006,,,,,,,,
171,(주)골드카운티,58900.0,2006/12,4.0,2010/10/12,2007,589002007,,,,,,,,
172,(주)골드카운티,58900.0,2007/12,4.0,2010/10/12,2008,589002008,,,,,,,,
173,(주)골드카운티,58900.0,2008/12,4.0,2010/10/12,2009,589002009,,,,,,,,
174,(주)골드카운티,58900.0,2009/12,4.0,2010/10/12,2010,589002010,,,,,,,,
175,(주)골드퍼시픽,38530.0,2000/12,5.0,,2001,385302001,,,,,,,,
176,(주)골드퍼시픽,38530.0,2001/12,5.0,,2002,385302002,,,,,,,,
177,(주)골드퍼시픽,38530.0,2002/12,5.0,,2003,385302003,,,,,,,,
178,(주)골드퍼시픽,38530.0,2003/12,5.0,,2004,385302004,,,,,,,,
179,(주)골드퍼시픽,38530.0,2004/12,5.0,,2005,385302005,,,,,,,,
180,(주)골드퍼시픽,38530.0,2005/12,5.0,,2006,385302006,,,,,,,,
181,(주)골드퍼시픽,38530.0,2006/12,5.0,,2007,385302007,,,,,,,,
182,(주)골드퍼시픽,38530.0,2007/12,5.0,,2008,385302008,,,,,,,,
183,(주)골드퍼시픽,38530.0,2008/12,5.0,,2009,385302009,,,,,,,,
184,(주)골드퍼시픽,38530.0,2009/12,5.0,,2010,385302010,,,,,,,,
185,(주)골드퍼시픽,38530.0,2010/12,5.0,,2011,385302011,,,,,,,,
186,(주)골드퍼시픽,38530.0,2011/12,5.0,,2012,385302012,,,,,,,,
187,(주)골드퍼시픽,38530.0,2012/12,5.0,,2013,385302013,,,,,,,,
188,(주)골드퍼시픽,38530.0,2013/12,5.0,,2014,385302014,,,,,,,,
189,(주)골드퍼시픽,38530.0,2014/12,5.0,,2015,385302015,,,,,,,,
190,(주)골드퍼시픽,38530.0,2015/12,5.0,,2016,385302016,,,,,,,,
191,(주)골드퍼시픽,38530.0,2016/12,5.0,,2017,385302017,,,,,,,,
192,(주)골드퍼시픽,38530.0,2017/12,5.0,,2018,385302018,,,,,,,,
193,(주)골드퍼시픽,38530.0,2018/12,5.0,,2019,385302019,,,,,,,,
194,(주)골드퍼시픽,38530.0,2019/12,5.0,,2020,385302020,,,,,,,,
195,(주)골드퍼시픽,38530.0,2020/12,5.0,,2021,385302021,,,,,,,,
196,(주)골프존,215000.0,2015/12,5.0,,2016,2150002016,,,,,,,,
197,(주)골프존,215000.0,2016/12,5.0,,2017,2150002017,,,,,,,,
198,(주)골프존,215000.0,2017/12,5.0,,2018,2150002018,,,,,,,,
199,(주)골프존,215000.0,2018/12,5.0,,2019,2150002019,,,,,,,,
200,(주)골프존,215000.0,2019/12,5.0,,2020,2150002020,,,,,,,,
201,(주)골프존,215000.0,2020/12,5.0,,2021,2150002021,,,,,,,,
202,(주)골프존뉴딘홀딩스,121440.0,2007/12,5.0,,2008,1214402008,,,,,,,,
203,(주)골프존뉴딘홀딩스,121440.0,2008/12,5.0,,2009,1214402009,,,,,,,,
204,(주)골프존뉴딘홀딩스,121440.0,2009/12,5.0,,2010,1214402010,,,,,,,,
205,(주)골프존뉴딘홀딩스,121440.0,2010/12,5.0,,2011,1214402011,,,,,,,,
206,(주)골프존뉴딘홀딩스,121440.0,2011/12,5.0,,2012,1214402012,,,,,,,,
207,(주)골프존뉴딘홀딩스,121440.0,2012/12,5.0,,2013,1214402013,,,,,,,,
208,(주)골프존뉴딘홀딩스,121440.0,2013/12,5.0,,2014,1214402014,,,,,,,,
209,(주)골프존뉴딘홀딩스,121440.0,2014/12,5.0,,2015,1214402015,,,,,,,,
210,(주)골프존뉴딘홀딩스,121440.0,2015/12,5.0,,2016,1214402016,,,,,,,,
211,(주)골프존뉴딘홀딩스,121440.0,2016/12,5.0,,2017,1214402017,,,,,,,,
212,(주)골프존뉴딘홀딩스,121440.0,2017/12,5.0,,2018,1214402018,,,,,,,,
213,(주)골프존뉴딘홀딩스,121440.0,2018/12,5.0,,2019,1214402019,,,,,,,,
214,(주)골프존뉴딘홀딩스,121440.0,2019/12,5.0,,2020,1214402020,,,,,,,,
215,(주)골프존뉴딘홀딩스,121440.0,2020/12,5.0,,2021,1214402021,,,,,,,,
216,(주)광림,14200.0,2000/12,5.0,,2001,142002001,,,,,,,,
217,(주)광림,14200.0,2001/12,5.0,,2002,142002002,,,,,,,,
218,(주)광림,14200.0,2002/12,5.0,,2003,142002003,,,,,,,,
219,(주)광림,14200.0,2003/12,5.0,,2004,142002004,,,,,,,,
220,(주)광림,14200.0,2004/12,5.0,,2005,142002005,,,,,,,,
221,(주)광림,14200.0,2005/12,5.0,,2006,142002006,,,,,,,,
222,(주)광림,14200.0,2006/12,5.0,,2007,142002007,,,,,,,,
223,(주)광림,14200.0,2007/12,5.0,,2008,142002008,,,,,,,,
224,(주)광림,14200.0,2008/12,5.0,,2009,142002009,,,,,,,,
225,(주)광림,14200.0,2009/12,5.0,,2010,142002010,,,,,,,,
226,(주)광림,14200.0,2010/12,5.0,,2011,142002011,,,,,,,,
227,(주)광림,14200.0,2011/12,5.0,,2012,142002012,,,,,,,,
228,(주)광림,14200.0,2012/12,5.0,,2013,142002013,,,,,,,,
229,(주)광림,14200.0,2013/12,5.0,,2014,142002014,,,,,,,,
230,(주)광림,14200.0,2014/12,5.0,,2015,142002015,,,,,,,,
231,(주)광림,14200.0,2015/12,5.0,,2016,142002016,,,,,,,,
232,(주)광림,14200.0,2016/12,5.0,,2017,142002017,,,,,,,,
233,(주)광림,14200.0,2017/12,5.0,,2018,142002018,,,,,,,,
234,(주)광림,14200.0,2018/12,5.0,,2019,142002019,,,,,,,,
235,(주)광림,14200.0,2019/12,5.0,,2020,142002020,,,,,,,,
236,(주)광림,14200.0,2020/12,5.0,,2021,142002021,,,,,,,,
237,(주)광진윈텍,90150.0,2001/12,5.0,,2002,901502002,,,,,,,,
238,(주)광진윈텍,90150.0,2002/12,5.0,,2003,901502003,,,,,,,,
239,(주)광진윈텍,90150.0,2003/12,5.0,,2004,901502004,,,,,,,,
240,(주)광진윈텍,90150.0,2004/12,5.0,,2005,901502005,,,,,,,,
241,(주)광진윈텍,90150.0,2005/12,5.0,,2006,901502006,,,,,,,,
242,(주)광진윈텍,90150.0,2006/12,5.0,,2007,901502007,,,,,,,,
243,(주)광진윈텍,90150.0,2007/12,5.0,,2008,901502008,,,,,,,,
244,(주)광진윈텍,90150.0,2008/12,5.0,,2009,901502009,,,,,,,,
245,(주)광진윈텍,90150.0,2009/12,5.0,,2010,901502010,,,,,,,,
246,(주)광진윈텍,90150.0,2010/12,5.0,,2011,901502011,,,,,,,,
247,(주)광진윈텍,90150.0,2011/12,5.0,,2012,901502012,,,,,,,,
248,(주)광진윈텍,90150.0,2012/12,5.0,,2013,901502013,,,,,,,,
249,(주)광진윈텍,90150.0,2013/12,5.0,,2014,901502014,,,,,,,,
250,(주)광진윈텍,90150.0,2014/12,5.0,,2015,901502015,,,,,,,,
251,(주)광진윈텍,90150.0,2015/12,5.0,,2016,901502016,,,,,,,,
252,(주)광진윈텍,90150.0,2016/12,5.0,,2017,901502017,,,,,,,,
253,(주)광진윈텍,90150.0,2017/12,5.0,,2018,901502018,,,,,,,,
254,(주)광진윈텍,90150.0,2018/12,5.0,,2019,901502019,,,,,,,,
255,(주)광진윈텍,90150.0,2019/12,5.0,,2020,901502020,,,,,,,,
256,(주)광진윈텍,90150.0,2020/12,5.0,,2021,901502021,,,,,,,,
257,(주)구영테크,53270.0,2000/12,5.0,,2001,532702001,,,,,,,,
258,(주)구영테크,53270.0,2001/12,5.0,,2002,532702002,,,,,,,,
259,(주)구영테크,53270.0,2002/12,5.0,,2003,532702003,,,,,,,,
260,(주)구영테크,53270.0,2003/12,5.0,,2004,532702004,,,,,,,,
261,(주)구영테크,53270.0,2004/12,5.0,,2005,532702005,,,,,,,,
262,(주)구영테크,53270.0,2005/12,5.0,,2006,532702006,,,,,,,,
263,(주)구영테크,53270.0,2006/12,5.0,,2007,532702007,,,,,,,,
264,(주)구영테크,53270.0,2007/12,5.0,,2008,532702008,,,,,,,,
265,(주)구영테크,53270.0,2008/12,5.0,,2009,532702009,,,,,,,,
266,(주)구영테크,53270.0,2009/12,5.0,,2010,532702010,,,,,,,,
267,(주)구영테크,53270.0,2010/12,5.0,,2011,532702011,,,,,,,,
268,(주)구영테크,53270.0,2011/12,5.0,,2012,532702012,,,,,,,,
269,(주)구영테크,53270.0,2012/12,5.0,,2013,532702013,,,,,,,,
270,(주)구영테크,53270.0,2013/12,5.0,,2014,532702014,,,,,,,,
271,(주)구영테크,53270.0,2014/12,5.0,,2015,532702015,,,,,,,,
272,(주)구영테크,53270.0,2015/12,5.0,,2016,532702016,,,,,,,,
273,(주)구영테크,53270.0,2016/12,5.0,,2017,532702017,,,,,,,,
274,(주)구영테크,53270.0,2017/12,5.0,,2018,532702018,,,,,,,,
275,(주)구영테크,53270.0,2018/12,5.0,,2019,532702019,,,,,,,,
276,(주)구영테크,53270.0,2019/12,5.0,,2020,532702020,,,,,,,,
277,(주)구영테크,53270.0,2020/12,5.0,,2021,532702021,,,,,,,,
278,(주)국보디자인,66620.0,2000/12,5.0,,2001,666202001,,,,,,,,
279,(주)국보디자인,66620.0,2001/12,5.0,,2002,666202002,,,,,,,,
280,(주)국보디자인,66620.0,2002/12,5.0,,2003,666202003,,,,,,,,
281,(주)국보디자인,66620.0,2003/12,5.0,,2004,666202004,,,,,,,,
282,(주)국보디자인,66620.0,2004/12,5.0,,2005,666202005,,,,,,,,
283,(주)국보디자인,66620.0,2005/12,5.0,,2006,666202006,,,,,,,,
284,(주)국보디자인,66620.0,2006/12,5.0,,2007,666202007,,,,,,,,
285,(주)국보디자인,66620.0,2007/12,5.0,,2008,666202008,,,,,,,,
286,(주)국보디자인,66620.0,2008/12,5.0,,2009,666202009,,,,,,,,
287,(주)국보디자인,66620.0,2009/12,5.0,,2010,666202010,,,,,,,,
288,(주)국보디자인,66620.0,2010/12,5.0,,2011,666202011,,,,,,,,
289,(주)국보디자인,66620.0,2011/12,5.0,,2012,666202012,,,,,,,,
290,(주)국보디자인,66620.0,2012/12,5.0,,2013,666202013,,,,,,,,
291,(주)국보디자인,66620.0,2013/12,5.0,,2014,666202014,,,,,,,,
292,(주)국보디자인,66620.0,2014/12,5.0,,2015,666202015,,,,,,,,
293,(주)국보디자인,66620.0,2015/12,5.0,,2016,666202016,,,,,,,,
294,(주)국보디자인,66620.0,2016/12,5.0,,2017,666202017,,,,,,,,
295,(주)국보디자인,66620.0,2017/12,5.0,,2018,666202018,,,,,,,,
296,(주)국보디자인,66620.0,2018/12,5.0,,2019,666202019,,,,,,,,
297,(주)국보디자인,66620.0,2019/12,5.0,,2020,666202020,,,,,,,,
298,(주)국보디자인,66620.0,2020/12,5.0,,2021,666202021,,,,,,,,
299,(주)국순당,43650.0,2000/12,5.0,,2001,436502001,,,,,,,,
300,(주)국순당,43650.0,2001/12,5.0,,2002,436502002,,,,,,,,
301,(주)국순당,43650.0,2002/12,5.0,,2003,436502003,,,,,,,,
302,(주)국순당,43650.0,2003/12,5.0,,2004,436502004,,,,,,,,
303,(주)국순당,43650.0,2004/12,5.0,,2005,436502005,,,,,,,,
304,(주)국순당,43650.0,2005/12,5.0,,2006,436502006,,,,,,,,
305,(주)국순당,43650.0,2006/12,5.0,,2007,436502007,,,,,,,,
306,(주)국순당,43650.0,2007/12,5.0,,2008,436502008,,,,,,,,
307,(주)국순당,43650.0,2008/12,5.0,,2009,436502009,,,,,,,,
308,(주)국순당,43650.0,2009/12,5.0,,2010,436502010,,,,,,,,
309,(주)국순당,43650.0,2010/12,5.0,,2011,436502011,,,,,,,,
310,(주)국순당,43650.0,2011/12,5.0,,2012,436502012,,,,,,,,
311,(주)국순당,43650.0,2012/12,5.0,,2013,436502013,,,,,,,,
312,(주)국순당,43650.0,2013/12,5.0,,2014,436502014,,,,,,,,
313,(주)국순당,43650.0,2014/12,5.0,,2015,436502015,,,,,,,,
314,(주)국순당,43650.0,2015/12,5.0,,2016,436502016,,,,,,,,
315,(주)국순당,43650.0,2016/12,5.0,,2017,436502017,,,,,,,,
316,(주)국순당,43650.0,2017/12,5.0,,2018,436502018,,,,,,,,
317,(주)국순당,43650.0,2018/12,5.0,,2019,436502019,,,,,,,,
318,(주)국순당,43650.0,2019/12,5.0,,2020,436502020,67.0,183.0,2020-03-11 18:30,국순당,43650.0,[정정]내부결산시점 관리종목 지정 또는 상장폐지 사유 발생,국순당,2020
319,(주)국순당,43650.0,2019/12,5.0,,2020,436502020,88.0,162.0,2020-02-17 17:27,국순당,43650.0,[정정]내부결산시점 관리종목 지정 또는 상장폐지 사유 발생[정],국순당,2020
320,(주)국순당,43650.0,2019/12,5.0,,2020,436502020,97.0,153.0,2020-02-10 16:32,국순당,43650.0,내부결산시점 관리종목 지정 또는 상장폐지 사유 발생[정],국순당,2020
321,(주)국순당,43650.0,2020/12,5.0,,2021,436502021,,,,,,,,
322,(주)국영지앤엠,6050.0,2000/12,5.0,,2001,60502001,,,,,,,,
323,(주)국영지앤엠,6050.0,2001/12,5.0,,2002,60502002,,,,,,,,
324,(주)국영지앤엠,6050.0,2002/12,5.0,,2003,60502003,,,,,,,,
325,(주)국영지앤엠,6050.0,2003/12,5.0,,2004,60502004,,,,,,,,
326,(주)국영지앤엠,6050.0,2004/12,5.0,,2005,60502005,,,,,,,,
327,(주)국영지앤엠,6050.0,2005/12,5.0,,2006,60502006,,,,,,,,
