,회사명,거래소코드,회계년도,외국인_주식분포비율,종가,년,key,종가변동률
0,(주)CMG제약,58820,2000/12,0.0,0.0,2000,588202001,0.0
1,(주)CMG제약,58820,2001/12,0.0,1420.0,2001,588202002,-0.6338028169014085
2,(주)CMG제약,58820,2002/12,0.0,520.0,2002,588202003,-0.6338028169014085
3,(주)CMG제약,58820,2003/12,0.0,800.0,2003,588202004,0.5384615384615384
4,(주)CMG제약,58820,2004/12,0.0,550.0,2004,588202005,-0.3125
5,(주)CMG제약,58820,2005/12,0.0,1210.0,2005,588202006,1.2
6,(주)CMG제약,58820,2006/12,0.48,14150.0,2006,588202007,10.694214876033058
7,(주)CMG제약,58820,2007/12,0.04,5710.0,2007,588202008,-0.5964664310954063
8,(주)CMG제약,58820,2008/12,0.68,1120.0,2008,588202009,-0.8038528896672504
9,(주)CMG제약,58820,2009/12,0.2,1460.0,2009,588202010,0.30357142857142855
10,(주)CMG제약,58820,2010/12,0.01,792.0,2010,588202011,-0.4575342465753425
11,(주)CMG제약,58820,2011/12,0.07,785.0,2011,588202012,-0.008838383838383838
12,(주)CMG제약,58820,2012/12,0.29,1330.0,2012,588202013,0.6942675159235668
13,(주)CMG제약,58820,2013/12,0.25,932.0,2013,588202014,-0.2992481203007519
14,(주)CMG제약,58820,2014/12,0.34,912.0,2014,588202015,-0.02145922746781116
15,(주)CMG제약,58820,2015/12,0.65,2110.0,2015,588202016,1.3135964912280702
16,(주)CMG제약,58820,2016/12,2.07,3180.0,2016,588202017,0.5071090047393365
17,(주)CMG제약,58820,2017/12,3.51,6240.0,2017,588202018,0.9622641509433962
18,(주)CMG제약,58820,2018/12,4.69,4235.0,2018,588202019,-0.3213141025641026
19,(주)CMG제약,58820,2019/12,2.12,4250.0,2019,588202020,0.0035419126328217238
20,(주)CMG제약,58820,2020/12,7.2,5780.0,2020,588202021,0.36
21,(주)ES큐브,50120,2001/06,0.0,0.0,2001,501202002,0.0
22,(주)ES큐브,50120,2002/06,14.98,1870.0,2002,501202003,-0.5187165775401069
23,(주)ES큐브,50120,2003/06,7.02,900.0,2003,501202004,-0.5187165775401069
24,(주)ES큐브,50120,2004/06,5.14,6030.0,2004,501202005,5.7
25,(주)ES큐브,50120,2005/12,2.46,6490.0,2005,501202006,0.07628524046434494
26,(주)ES큐브,50120,2006/12,2.21,1860.0,2006,501202007,-0.7134052388289677
27,(주)ES큐브,50120,2007/12,1.43,1270.0,2007,501202008,-0.3172043010752688
28,(주)ES큐브,50120,2008/12,1.28,890.0,2008,501202009,-0.2992125984251969
29,(주)ES큐브,50120,2009/12,1.16,1760.0,2009,501202010,0.9775280898876404
30,(주)ES큐브,50120,2010/12,2.76,2385.0,2010,501202011,0.35511363636363635
31,(주)ES큐브,50120,2011/12,2.12,2120.0,2011,501202012,-0.1111111111111111
32,(주)ES큐브,50120,2012/12,2.04,3430.0,2012,501202013,0.6179245283018868
33,(주)ES큐브,50120,2013/12,0.74,1540.0,2013,501202014,-0.5510204081632653
34,(주)ES큐브,50120,2014/12,1.13,1395.0,2014,501202015,-0.09415584415584416
35,(주)ES큐브,50120,2015/12,2.77,1605.0,2015,501202016,0.15053763440860216
36,(주)ES큐브,50120,2016/12,2.49,1705.0,2016,501202017,0.06230529595015576
37,(주)ES큐브,50120,2017/12,1.12,1030.0,2017,501202018,-0.39589442815249265
38,(주)ES큐브,50120,2018/12,3.33,668.0,2018,501202019,-0.35145631067961164
39,(주)ES큐브,50120,2019/12,2.92,852.0,2019,501202020,0.2754491017964072
40,(주)ES큐브,50120,2020/12,0.96,558.0,2020,501202021,-0.34507042253521125
41,(주)가비아,79940,2002/12,0.0,0.0,2002,799402003,0.0
42,(주)가비아,79940,2003/12,0.0,0.0,2003,799402004,0.0
43,(주)가비아,79940,2004/12,0.0,0.0,2004,799402005,0.0
44,(주)가비아,79940,2005/12,0.0,11900.0,2005,799402006,-0.6848739495798319
45,(주)가비아,79940,2006/12,0.04,3750.0,2006,799402007,-0.6848739495798319
46,(주)가비아,79940,2007/12,0.11,2760.0,2007,799402008,-0.264
47,(주)가비아,79940,2008/12,0.05,1250.0,2008,799402009,-0.5471014492753623
48,(주)가비아,79940,2009/12,0.0,2130.0,2009,799402010,0.704
49,(주)가비아,79940,2010/12,0.12,3050.0,2010,799402011,0.431924882629108
50,(주)가비아,79940,2011/12,5.38,3950.0,2011,799402012,0.29508196721311475
51,(주)가비아,79940,2012/12,1.18,4035.0,2012,799402013,0.021518987341772152
52,(주)가비아,79940,2013/12,7.57,4790.0,2013,799402014,0.18711276332094176
53,(주)가비아,79940,2014/12,13.82,6420.0,2014,799402015,0.34029227557411273
54,(주)가비아,79940,2015/12,13.82,7130.0,2015,799402016,0.11059190031152648
55,(주)가비아,79940,2016/12,12.71,5840.0,2016,799402017,-0.18092566619915848
56,(주)가비아,79940,2017/12,12.85,5870.0,2017,799402018,0.005136986301369863
57,(주)가비아,79940,2018/12,17.49,6360.0,2018,799402019,0.08347529812606473
58,(주)가비아,79940,2019/12,16.57,8280.0,2019,799402020,0.3018867924528302
59,(주)가비아,79940,2020/12,12.07,13150.0,2020,799402021,0.5881642512077294
60,(주)강스템바이오텍,217730,2013/12,0.0,0.0,2013,2177302014,0.0
61,(주)강스템바이오텍,217730,2014/12,0.0,0.0,2014,2177302015,0.0
62,(주)강스템바이오텍,217730,2015/12,0.01,10900.0,2015,2177302016,-0.009174311926605505
63,(주)강스템바이오텍,217730,2016/12,0.53,10800.0,2016,2177302017,-0.009174311926605505
64,(주)강스템바이오텍,217730,2017/12,0.68,12500.0,2017,2177302018,0.1574074074074074
65,(주)강스템바이오텍,217730,2018/12,1.19,21800.0,2018,2177302019,0.744
66,(주)강스템바이오텍,217730,2019/12,2.78,8140.0,2019,2177302020,-0.6266055045871559
67,(주)강스템바이오텍,217730,2020/12,1.7,7910.0,2020,2177302021,-0.028255528255528257
68,(주)강원랜드,35250,2000/12,0.0,0.0,2000,352502001,0.0
69,(주)강원랜드,35250,2001/12,3.93,132500.0,2001,352502002,-0.15471698113207547
70,(주)강원랜드,35250,2002/12,13.82,112000.0,2002,352502003,-0.15471698113207547
71,(주)강원에너지,114190,2000/11,0.0,0.0,2000,1141902001,0.0
72,(주)강원에너지,114190,2001/11,0.0,0.0,2001,1141902002,0.0
73,(주)강원에너지,114190,2002/11,0.0,0.0,2002,1141902003,0.0
74,(주)강원에너지,114190,2003/11,0.0,0.0,2003,1141902004,0.0
75,(주)강원에너지,114190,2004/11,0.0,0.0,2004,1141902005,0.0
76,(주)강원에너지,114190,2005/11,0.0,0.0,2005,1141902006,0.0
77,(주)강원에너지,114190,2006/11,0.0,0.0,2006,1141902007,0.0
78,(주)강원에너지,114190,2007/11,0.0,0.0,2007,1141902008,0.0
79,(주)강원에너지,114190,2008/11,0.0,0.0,2008,1141902009,0.0
80,(주)강원에너지,114190,2009/11,0.0,4440.0,2009,1141902010,-0.021396396396396396
81,(주)강원에너지,114190,2010/11,0.0,4345.0,2010,1141902011,-0.021396396396396396
82,(주)강원에너지,114190,2011/11,0.0,4530.0,2011,1141902012,0.04257767548906789
83,(주)강원에너지,114190,2012/12,0.29,4405.0,2012,1141902013,-0.02759381898454746
84,(주)강원에너지,114190,2013/12,0.16,2205.0,2013,1141902014,-0.49943246311010214
85,(주)강원에너지,114190,2014/12,0.41,2105.0,2014,1141902015,-0.045351473922902494
86,(주)강원에너지,114190,2015/12,0.32,2870.0,2015,1141902016,0.36342042755344417
87,(주)강원에너지,114190,2016/12,1.05,2740.0,2016,1141902017,-0.04529616724738676
88,(주)강원에너지,114190,2017/12,0.66,2490.0,2017,1141902018,-0.09124087591240876
89,(주)강원에너지,114190,2018/12,2.08,2740.0,2018,1141902019,0.10040160642570281
90,(주)강원에너지,114190,2019/12,1.9,3810.0,2019,1141902020,0.3905109489051095
91,(주)강원에너지,114190,2020/12,0.47,2500.0,2020,1141902021,-0.3438320209973753
92,(주)게임빌,63080,2004/12,0.0,0.0,2004,630802005,0.0
93,(주)게임빌,63080,2005/12,0.0,0.0,2005,630802006,0.0
94,(주)게임빌,63080,2006/12,0.0,0.0,2006,630802007,0.0
95,(주)게임빌,63080,2007/12,0.0,0.0,2007,630802008,0.0
96,(주)게임빌,63080,2008/12,0.0,0.0,2008,630802009,0.0
97,(주)게임빌,63080,2009/12,7.21,36800.0,2009,630802010,-0.25679347826086957
98,(주)게임빌,63080,2010/12,15.54,27350.0,2010,630802011,-0.25679347826086957
99,(주)게임빌,63080,2011/12,14.28,68100.0,2011,630802012,1.489945155393053
100,(주)게임빌,63080,2012/12,22.29,100800.0,2012,630802013,0.4801762114537445
101,(주)게임빌,63080,2013/12,12.11,45700.0,2013,630802014,-0.5466269841269841
102,(주)게임빌,63080,2014/12,6.55,120700.0,2014,630802015,1.6411378555798688
103,(주)게임빌,63080,2015/12,4.39,77500.0,2015,630802016,-0.35791217895608946
104,(주)게임빌,63080,2016/12,6.95,48700.0,2016,630802017,-0.3716129032258065
105,(주)게임빌,63080,2017/12,6.89,92300.0,2017,630802018,0.8952772073921971
106,(주)게임빌,63080,2018/12,11.09,54400.0,2018,630802019,-0.4106175514626219
107,(주)게임빌,63080,2019/12,8.47,30250.0,2019,630802020,-0.44393382352941174
108,(주)게임빌,63080,2020/12,4.62,36850.0,2020,630802021,0.21818181818181817
109,(주)경윤하이드로에너지,19120,2000/12,0.0,13050.0,2000,191202001,0.0
110,(주)경윤하이드로에너지,19120,2001/12,0.0,19000.0,2001,191202002,0.4559386973180077
111,(주)경윤하이드로에너지,19120,2002/12,0.01,1430.0,2002,191202003,-0.9247368421052632
112,(주)경윤하이드로에너지,19120,2003/12,0.01,1450.0,2003,191202004,0.013986013986013986
113,(주)경윤하이드로에너지,19120,2004/12,0.0,1895.0,2004,191202005,0.30689655172413793
114,(주)경윤하이드로에너지,19120,2005/12,0.38,1565.0,2005,191202006,-0.1741424802110818
115,(주)경윤하이드로에너지,19120,2006/12,0.0,1505.0,2006,191202007,-0.038338658146964855
116,(주)경윤하이드로에너지,19120,2007/12,0.22,1140.0,2007,191202008,-0.2425249169435216
117,(주)경윤하이드로에너지,19120,2008/12,0.28,850.0,2008,191202009,-0.2543859649122807
118,(주)경윤하이드로에너지,19120,2009/12,0.0,505.0,2009,191202010,-0.40588235294117647
119,(주)경윤하이드로에너지,19120,2010/12,0.0,119.0,2010,191202011,-0.7643564356435644
120,(주)고려시멘트,198440,2014/12,0.06,2045.0,2014,1984402015,0.0
121,(주)고려시멘트,198440,2015/12,0.08,2020.0,2015,1984402016,-0.012224938875305624
122,(주)고려시멘트,198440,2016/12,0.04,1995.0,2016,1984402017,-0.012376237623762377
123,(주)고려시멘트,198440,2017/12,0.06,1720.0,2017,1984402018,-0.13784461152882205
124,(주)고려시멘트,198440,2018/12,0.77,2595.0,2018,1984402019,0.5087209302325582
125,(주)고려시멘트,198440,2019/12,0.57,3075.0,2019,1984402020,0.18497109826589594
126,(주)고려시멘트,198440,2020/12,0.37,3030.0,2020,1984402021,-0.014634146341463415
127,(주)고바이오랩,348150,2019/12,0.0,0.0,2019,3481502020,0.0
128,(주)고바이오랩,348150,2020/12,0.44,43350.0,2020,3481502021,0.0
129,(주)고영테크놀러지,98460,2005/12,0.0,0.0,2005,984602006,0.0
130,(주)고영테크놀러지,98460,2006/12,0.0,0.0,2006,984602007,0.0
131,(주)고영테크놀러지,98460,2007/12,0.0,0.0,2007,984602008,0.0
132,(주)고영테크놀러지,98460,2008/12,4.24,6990.0,2008,984602009,0.530758226037196
133,(주)고영테크놀러지,98460,2009/12,0.75,10700.0,2009,984602010,0.530758226037196
134,(주)고영테크놀러지,98460,2010/12,5.41,18000.0,2010,984602011,0.6822429906542056
135,(주)고영테크놀러지,98460,2011/12,23.39,30900.0,2011,984602012,0.7166666666666667
136,(주)고영테크놀러지,98460,2012/12,17.01,28100.0,2012,984602013,-0.09061488673139159
137,(주)고영테크놀러지,98460,2013/12,17.83,27950.0,2013,984602014,-0.005338078291814947
138,(주)고영테크놀러지,98460,2014/12,38.7,42800.0,2014,984602015,0.5313059033989267
139,(주)고영테크놀러지,98460,2015/12,37.83,38650.0,2015,984602016,-0.0969626168224299
140,(주)고영테크놀러지,98460,2016/12,40.54,45200.0,2016,984602017,0.16946959896507116
141,(주)고영테크놀러지,98460,2017/12,52.18,82500.0,2017,984602018,0.8252212389380531
142,(주)고영테크놀러지,98460,2018/12,54.47,82500.0,2018,984602019,0.0
143,(주)고영테크놀러지,98460,2019/12,61.33,105500.0,2019,984602020,0.2787878787878788
144,(주)고영테크놀러지,98460,2020/12,65.74,105000.0,2020,984602021,-0.004739336492890996
145,(주)골드앤에스,35290,2000/12,6.87,1280.0,2000,352902001,0.0
146,(주)골드앤에스,35290,2001/12,0.27,1080.0,2001,352902002,-0.15625
147,(주)골드앤에스,35290,2002/12,0.01,460.0,2002,352902003,-0.5740740740740741
148,(주)골드앤에스,35290,2003/12,0.01,470.0,2003,352902004,0.021739130434782608
149,(주)골드앤에스,35290,2004/12,0.01,405.0,2004,352902005,-0.13829787234042554
150,(주)골드앤에스,35290,2005/12,0.02,935.0,2005,352902006,1.308641975308642
151,(주)골드앤에스,35290,2006/12,1.38,770.0,2006,352902007,-0.17647058823529413
152,(주)골드앤에스,35290,2007/12,8.92,1335.0,2007,352902008,0.7337662337662337
153,(주)골드앤에스,35290,2008/12,0.3,520.0,2008,352902009,-0.6104868913857678
154,(주)골드앤에스,35290,2009/12,0.31,620.0,2009,352902010,0.19230769230769232
155,(주)골드앤에스,35290,2010/12,1.19,445.0,2010,352902011,-0.28225806451612906
156,(주)골드앤에스,35290,2011/12,0.54,436.0,2011,352902012,-0.020224719101123594
157,(주)골드앤에스,35290,2012/12,1.42,476.0,2012,352902013,0.09174311926605505
158,(주)골드앤에스,35290,2013/12,0.18,175.0,2013,352902014,-0.6323529411764706
159,(주)골드앤에스,35290,2014/12,0.28,3360.0,2014,352902015,18.2
160,(주)골드앤에스,35290,2015/12,0.95,5980.0,2015,352902016,0.7797619047619048
161,(주)골드앤에스,35290,2016/12,0.08,3795.0,2016,352902017,-0.36538461538461536
162,(주)골드앤에스,35290,2017/12,0.16,4690.0,2017,352902018,0.23583662714097497
163,(주)골드앤에스,35290,2018/12,0.81,3170.0,2018,352902019,-0.32409381663113007
164,(주)골드앤에스,35290,2019/12,1.11,11750.0,2019,352902020,2.7066246056782335
165,(주)골드앤에스,35290,2020/12,0.69,11750.0,2020,352902021,0.0
166,(주)골드카운티,58900,2001/12,0.0,0.0,2001,589002002,0.0
167,(주)골드카운티,58900,2002/12,0.0,0.0,2002,589002003,0.0
168,(주)골드카운티,58900,2003/12,0.0,0.0,2003,589002004,0.0
169,(주)골드카운티,58900,2004/12,0.0,1650.0,2004,589002005,1.503030303030303
170,(주)골드카운티,58900,2005/12,0.16,4130.0,2005,589002006,1.503030303030303
171,(주)골드카운티,58900,2006/12,0.32,6300.0,2006,589002007,0.5254237288135594
172,(주)골드카운티,58900,2007/12,0.61,765.0,2007,589002008,-0.8785714285714286
173,(주)골드카운티,58900,2008/12,2.14,1035.0,2008,589002009,0.35294117647058826
174,(주)골드카운티,58900,2009/12,0.0,420.0,2009,589002010,-0.5942028985507246
175,(주)골드퍼시픽,38530,2000/12,0.25,2900.0,2000,385302001,0.0
176,(주)골드퍼시픽,38530,2001/12,0.41,2790.0,2001,385302002,-0.03793103448275862
177,(주)골드퍼시픽,38530,2002/12,0.27,1460.0,2002,385302003,-0.4767025089605735
178,(주)골드퍼시픽,38530,2003/12,0.22,2090.0,2003,385302004,0.4315068493150685
179,(주)골드퍼시픽,38530,2004/12,8.56,2065.0,2004,385302005,-0.011961722488038277
180,(주)골드퍼시픽,38530,2005/12,1.46,2615.0,2005,385302006,0.26634382566585957
181,(주)골드퍼시픽,38530,2006/12,0.13,870.0,2006,385302007,-0.6673040152963671
182,(주)골드퍼시픽,38530,2007/12,0.0,2650.0,2007,385302008,2.045977011494253
183,(주)골드퍼시픽,38530,2008/12,0.0,820.0,2008,385302009,-0.690566037735849
184,(주)골드퍼시픽,38530,2009/12,11.24,795.0,2009,385302010,-0.03048780487804878
185,(주)골드퍼시픽,38530,2010/12,11.24,620.0,2010,385302011,-0.22012578616352202
186,(주)골드퍼시픽,38530,2011/12,11.21,1095.0,2011,385302012,0.7661290322580645
187,(주)골드퍼시픽,38530,2012/12,11.92,1235.0,2012,385302013,0.1278538812785388
188,(주)골드퍼시픽,38530,2013/12,9.81,849.0,2013,385302014,-0.3125506072874494
189,(주)골드퍼시픽,38530,2014/12,8.05,1200.0,2014,385302015,0.4134275618374558
190,(주)골드퍼시픽,38530,2015/12,0.32,1620.0,2015,385302016,0.35
191,(주)골드퍼시픽,38530,2016/12,0.15,732.0,2016,385302017,-0.5481481481481482
192,(주)골드퍼시픽,38530,2017/12,0.0,3780.0,2017,385302018,4.163934426229508
193,(주)골드퍼시픽,38530,2018/12,6.04,1415.0,2018,385302019,-0.6256613756613757
194,(주)골드퍼시픽,38530,2019/12,5.39,1620.0,2019,385302020,0.14487632508833923
195,(주)골드퍼시픽,38530,2020/12,1.83,1435.0,2020,385302021,-0.11419753086419752
196,(주)골프존,215000,2015/12,5.41,87900.0,2015,2150002016,0.0
197,(주)골프존,215000,2016/12,7.65,65300.0,2016,2150002017,-0.2571103526734926
198,(주)골프존,215000,2017/12,6.39,44850.0,2017,2150002018,-0.31316998468606433
199,(주)골프존,215000,2018/12,5.32,33450.0,2018,2150002019,-0.25418060200668896
200,(주)골프존,215000,2019/12,8.18,68900.0,2019,2150002020,1.0597907324364724
201,(주)골프존,215000,2020/12,8.3,69300.0,2020,2150002021,0.005805515239477504
202,(주)골프존뉴딘홀딩스,121440,2007/12,0.0,0.0,2007,1214402008,0.0
203,(주)골프존뉴딘홀딩스,121440,2008/12,0.0,0.0,2008,1214402009,0.0
204,(주)골프존뉴딘홀딩스,121440,2009/12,0.0,0.0,2009,1214402010,0.0
205,(주)골프존뉴딘홀딩스,121440,2010/12,0.0,0.0,2010,1214402011,0.0
206,(주)골프존뉴딘홀딩스,121440,2011/12,2.12,47800.0,2011,1214402012,0.3158995815899582
207,(주)골프존뉴딘홀딩스,121440,2012/12,1.88,62900.0,2012,1214402013,0.3158995815899582
208,(주)골프존뉴딘홀딩스,121440,2013/12,3.06,20150.0,2013,1214402014,-0.6796502384737679
209,(주)골프존뉴딘홀딩스,121440,2014/12,4.88,25250.0,2014,1214402015,0.2531017369727047
210,(주)골프존뉴딘홀딩스,121440,2015/12,2.55,7150.0,2015,1214402016,-0.7168316831683168
211,(주)골프존뉴딘홀딩스,121440,2016/12,4.09,7760.0,2016,1214402017,0.08531468531468532
212,(주)골프존뉴딘홀딩스,121440,2017/12,3.66,5320.0,2017,1214402018,-0.31443298969072164
213,(주)골프존뉴딘홀딩스,121440,2018/12,3.44,3685.0,2018,1214402019,-0.3073308270676692
214,(주)골프존뉴딘홀딩스,121440,2019/12,2.77,3545.0,2019,1214402020,-0.037991858887381276
215,(주)골프존뉴딘홀딩스,121440,2020/12,1.95,5540.0,2020,1214402021,0.5627644569816643
216,(주)광림,14200,2000/12,2.12,5000.0,2000,142002001,0.0
217,(주)광림,14200,2001/12,1.26,5180.0,2001,142002002,0.036
218,(주)광림,14200,2002/12,1.26,2920.0,2002,142002003,-0.4362934362934363
219,(주)광림,14200,2003/12,1.27,4135.0,2003,142002004,0.4160958904109589
220,(주)광림,14200,2004/12,1.27,2680.0,2004,142002005,-0.3518742442563482
221,(주)광림,14200,2005/12,1.27,4750.0,2005,142002006,0.7723880597014925
222,(주)광림,14200,2006/12,1.27,4290.0,2006,142002007,-0.0968421052631579
223,(주)광림,14200,2007/12,0.0,12300.0,2007,142002008,1.867132867132867
224,(주)광림,14200,2008/12,0.0,465.0,2008,142002009,-0.9621951219512195
225,(주)광림,14200,2009/12,1.01,1410.0,2009,142002010,2.032258064516129
226,(주)광림,14200,2010/12,0.02,2000.0,2010,142002011,0.41843971631205673
227,(주)광림,14200,2011/12,5.56,2080.0,2011,142002012,0.04
228,(주)광림,14200,2012/12,2.59,1985.0,2012,142002013,-0.04567307692307692
229,(주)광림,14200,2013/12,0.11,1770.0,2013,142002014,-0.10831234256926953
230,(주)광림,14200,2014/12,0.96,1510.0,2014,142002015,-0.14689265536723164
231,(주)광림,14200,2015/12,1.34,3100.0,2015,142002016,1.0529801324503312
232,(주)광림,14200,2016/12,0.49,7860.0,2016,142002017,1.5354838709677419
233,(주)광림,14200,2017/12,0.73,3835.0,2017,142002018,-0.5120865139949109
234,(주)광림,14200,2018/12,1.58,2495.0,2018,142002019,-0.3494132985658409
235,(주)광림,14200,2019/12,0.93,2225.0,2019,142002020,-0.10821643286573146
236,(주)광림,14200,2020/12,0.94,1680.0,2020,142002021,-0.2449438202247191
237,(주)광진윈텍,90150,2001/12,0.0,0.0,2001,901502002,0.0
238,(주)광진윈텍,90150,2002/12,0.0,0.0,2002,901502003,0.0
239,(주)광진윈텍,90150,2003/12,0.0,0.0,2003,901502004,0.0
240,(주)광진윈텍,90150,2004/12,0.0,0.0,2004,901502005,0.0
241,(주)광진윈텍,90150,2005/12,0.0,0.0,2005,901502006,0.0
242,(주)광진윈텍,90150,2006/12,0.0,3130.0,2006,901502007,0.25878594249201275
243,(주)광진윈텍,90150,2007/12,0.0,3940.0,2007,901502008,0.25878594249201275
244,(주)광진윈텍,90150,2008/12,0.0,2130.0,2008,901502009,-0.4593908629441624
245,(주)광진윈텍,90150,2009/12,0.0,2685.0,2009,901502010,0.2605633802816901
246,(주)광진윈텍,90150,2010/12,0.0,2675.0,2010,901502011,-0.0037243947858473
247,(주)광진윈텍,90150,2011/12,0.0,1980.0,2011,901502012,-0.25981308411214954
248,(주)광진윈텍,90150,2012/12,0.0,1975.0,2012,901502013,-0.0025252525252525255
249,(주)광진윈텍,90150,2013/12,0.27,2340.0,2013,901502014,0.1848101265822785
250,(주)광진윈텍,90150,2014/12,0.06,2150.0,2014,901502015,-0.0811965811965812
251,(주)광진윈텍,90150,2015/12,1.06,3405.0,2015,901502016,0.5837209302325581
252,(주)광진윈텍,90150,2016/12,2.07,5310.0,2016,901502017,0.5594713656387665
253,(주)광진윈텍,90150,2017/12,1.9,2500.0,2017,901502018,-0.5291902071563088
254,(주)광진윈텍,90150,2018/12,2.13,2295.0,2018,901502019,-0.082
255,(주)광진윈텍,90150,2019/12,2.71,3375.0,2019,901502020,0.47058823529411764
256,(주)광진윈텍,90150,2020/12,1.26,4235.0,2020,901502021,0.2548148148148148
257,(주)구영테크,53270,2000/12,0.0,0.0,2000,532702001,0.0
258,(주)구영테크,53270,2001/12,0.0,0.0,2001,532702002,0.0
259,(주)구영테크,53270,2002/12,0.0,3530.0,2002,532702003,-0.42209631728045327
260,(주)구영테크,53270,2003/12,0.4,2040.0,2003,532702004,-0.42209631728045327
261,(주)구영테크,53270,2004/12,0.4,1355.0,2004,532702005,-0.33578431372549017
262,(주)구영테크,53270,2005/12,20.33,2675.0,2005,532702006,0.974169741697417
263,(주)구영테크,53270,2006/12,20.56,1360.0,2006,532702007,-0.491588785046729
264,(주)구영테크,53270,2007/12,20.47,1495.0,2007,532702008,0.09926470588235294
265,(주)구영테크,53270,2008/12,20.23,595.0,2008,532702009,-0.6020066889632107
266,(주)구영테크,53270,2009/12,20.23,965.0,2009,532702010,0.6218487394957983
267,(주)구영테크,53270,2010/12,20.23,1680.0,2010,532702011,0.7409326424870466
268,(주)구영테크,53270,2011/12,20.23,1380.0,2011,532702012,-0.17857142857142858
269,(주)구영테크,53270,2012/12,20.23,1440.0,2012,532702013,0.043478260869565216
270,(주)구영테크,53270,2013/12,17.36,1485.0,2013,532702014,0.03125
271,(주)구영테크,53270,2014/12,0.4,1370.0,2014,532702015,-0.07744107744107744
272,(주)구영테크,53270,2015/12,0.4,2190.0,2015,532702016,0.5985401459854015
273,(주)구영테크,53270,2016/12,2.37,2365.0,2016,532702017,0.07990867579908675
274,(주)구영테크,53270,2017/12,1.08,2080.0,2017,532702018,-0.12050739957716702
275,(주)구영테크,53270,2018/12,1.66,1540.0,2018,532702019,-0.25961538461538464
276,(주)구영테크,53270,2019/12,2.17,1820.0,2019,532702020,0.18181818181818182
277,(주)구영테크,53270,2020/12,2.56,1650.0,2020,532702021,-0.09340659340659341
278,(주)국보디자인,66620,2000/12,0.0,0.0,2000,666202001,0.0
279,(주)국보디자인,66620,2001/12,0.0,0.0,2001,666202002,0.0
280,(주)국보디자인,66620,2002/12,0.0,3800.0,2002,666202003,-0.11315789473684211
281,(주)국보디자인,66620,2003/12,2.7,3370.0,2003,666202004,-0.11315789473684211
282,(주)국보디자인,66620,2004/12,1.01,1335.0,2004,666202005,-0.6038575667655787
283,(주)국보디자인,66620,2005/12,3.5,3300.0,2005,666202006,1.4719101123595506
284,(주)국보디자인,66620,2006/12,7.99,2940.0,2006,666202007,-0.10909090909090909
285,(주)국보디자인,66620,2007/12,9.05,4330.0,2007,666202008,0.47278911564625853
286,(주)국보디자인,66620,2008/12,7.29,2370.0,2008,666202009,-0.45265588914549654
287,(주)국보디자인,66620,2009/12,0.07,2815.0,2009,666202010,0.1877637130801688
288,(주)국보디자인,66620,2010/12,6.34,3475.0,2010,666202011,0.2344582593250444
289,(주)국보디자인,66620,2011/12,1.19,4875.0,2011,666202012,0.4028776978417266
290,(주)국보디자인,66620,2012/12,2.3,6800.0,2012,666202013,0.39487179487179486
291,(주)국보디자인,66620,2013/12,8.73,10100.0,2013,666202014,0.4852941176470588
292,(주)국보디자인,66620,2014/12,9.09,13600.0,2014,666202015,0.3465346534653465
293,(주)국보디자인,66620,2015/12,9.78,19300.0,2015,666202016,0.41911764705882354
294,(주)국보디자인,66620,2016/12,11.64,17200.0,2016,666202017,-0.10880829015544041
295,(주)국보디자인,66620,2017/12,8.06,18300.0,2017,666202018,0.06395348837209303
296,(주)국보디자인,66620,2018/12,12.46,13400.0,2018,666202019,-0.2677595628415301
297,(주)국보디자인,66620,2019/12,12.56,17050.0,2019,666202020,0.27238805970149255
298,(주)국보디자인,66620,2020/12,11.4,17600.0,2020,666202021,0.03225806451612903
299,(주)국순당,43650,2000/12,3.42,11450.0,2000,436502001,0.0
300,(주)국순당,43650,2001/12,20.36,30200.0,2001,436502002,1.6375545851528384
301,(주)국순당,43650,2002/12,20.2,26750.0,2002,436502003,-0.11423841059602649
302,(주)국순당,43650,2003/12,30.03,26600.0,2003,436502004,-0.005607476635514018
303,(주)국순당,43650,2004/12,30.07,12800.0,2004,436502005,-0.518796992481203
304,(주)국순당,43650,2005/12,29.77,16450.0,2005,436502006,0.28515625
305,(주)국순당,43650,2006/12,16.35,6130.0,2006,436502007,-0.6273556231003039
306,(주)국순당,43650,2007/12,16.0,5450.0,2007,436502008,-0.11092985318107668
307,(주)국순당,43650,2008/12,4.15,3225.0,2008,436502009,-0.40825688073394495
308,(주)국순당,43650,2009/12,3.33,9500.0,2009,436502010,1.945736434108527
309,(주)국순당,43650,2010/12,4.9,11100.0,2010,436502011,0.16842105263157894
310,(주)국순당,43650,2011/12,3.57,7970.0,2011,436502012,-0.281981981981982
311,(주)국순당,43650,2012/12,1.04,7390.0,2012,436502013,-0.07277289836888332
312,(주)국순당,43650,2013/12,0.63,5940.0,2013,436502014,-0.19621109607577808
313,(주)국순당,43650,2014/12,1.85,5900.0,2014,436502015,-0.006734006734006734
314,(주)국순당,43650,2015/12,2.44,6410.0,2015,436502016,0.08644067796610169
315,(주)국순당,43650,2016/12,3.14,6940.0,2016,436502017,0.08268330733229329
316,(주)국순당,43650,2017/12,3.85,5680.0,2017,436502018,-0.18155619596541786
317,(주)국순당,43650,2018/12,2.71,4060.0,2018,436502019,-0.2852112676056338
