iter	Logloss
377	0.373453938
378	0.3731362065
379	0.3727736421
380	0.3724050488
381	0.3721755511
382	0.3718094074
383	0.371628239
384	0.3714538105
385	0.3711259477
386	0.3706355365
387	0.3701336325
388	0.3697555493
389	0.3696588815
390	0.3693930695
391	0.3691997104
392	0.3690506958
393	0.3688368577
394	0.3684263159
395	0.3681390361
396	0.3680093759
397	0.3677379292
398	0.3673586411
399	0.3669107216
400	0.3665674709
401	0.3663593132
402	0.3661694846
403	0.3659682885
404	0.3656799489
405	0.3655033481
406	0.3651125697
407	0.3648393572
408	0.3645470837
409	0.3641982918
410	0.3638316919
411	0.3635282865
412	0.3632594006
413	0.3627394972
414	0.362406347
415	0.3622561641
416	0.3620605285
417	0.361603739
418	0.3612099605
419	0.3608503088
420	0.360529156
421	0.3603661403
422	0.360165664
423	0.3598725053
424	0.3595609889
425	0.3592150702
426	0.3587828851
427	0.3586456333
428	0.3584211367
429	0.3579943305
430	0.357717565
431	0.3575072107
432	0.3570814919
433	0.3568021501
434	0.3564684586
435	0.355999995
436	0.3557182058
437	0.3553933682
438	0.3550610083
439	0.3548107142
440	0.3545100898
441	0.3542808007
442	0.3539973766
443	0.3535593169
444	0.3531166263
445	0.3528555951
446	0.3526922853
447	0.3523848406
448	0.3520193736
449	0.3517082427
450	0.35154501
451	0.3512788098
452	0.3510856607
453	0.3505951338
454	0.3503154955
455	0.3500706271
456	0.3498590248
457	0.3494883171
458	0.3492505482
459	0.3489014563
460	0.3487272822
461	0.3483225042
462	0.3481243704
463	0.3477378145
464	0.3475626326
465	0.3470860446
466	0.3468663445
467	0.3465878691
468	0.3463014291
469	0.3460653952
470	0.3457193759
471	0.3452673406
472	0.345148147
473	0.3448785246
474	0.344424572
475	0.3442770218
476	0.3439968602
477	0.343499662
478	0.3432729197
479	0.3428737977
480	0.342614118
481	0.342457235
482	0.3423003416
483	0.3419695079
484	0.3415656781
485	0.3412529551
486	0.341041412
487	0.3406512944
488	0.3403856636
489	0.3401419355
490	0.3399931144
491	0.3396517696
492	0.3393470096
493	0.3390932834
494	0.3387778637
495	0.3385081308
496	0.338147244
497	0.3379678743
498	0.3377537716
499	0.3375483528
500	0.3373361891
501	0.3370458809
502	0.3366734532
503	0.3363845532
504	0.3361916198
505	0.3359311762
506	0.3355070181
507	0.3352834721
508	0.3350927666
509	0.3348195374
510	0.3346441884
511	0.3344367056
512	0.3339588049
513	0.3337447481
514	0.3333624498
515	0.3332199326
516	0.3328506574
517	0.3326683188
518	0.3323858667
519	0.3321831505
520	0.3319625016
521	0.3317618337
522	0.3315564846
523	0.3312069199
524	0.331002013
525	0.3307366326
526	0.3305435894
527	0.3302810957
528	0.3300159296
529	0.329758321
530	0.3295601326
531	0.3290446753
532	0.3286744274
533	0.3284343378
534	0.3280646836
535	0.3278521468
536	0.3276079452
537	0.3272977914
538	0.3271929209
539	0.3270582478
540	0.3267762436
541	0.3264366677
542	0.326267462
543	0.3260325776
544	0.3257030651
545	0.3253507876
546	0.325206702
547	0.3249722586
548	0.3247200191
549	0.3244473423
550	0.3242763994
551	0.3239706568
552	0.3235887152
553	0.3232276956
554	0.3230924813
555	0.3229621681
556	0.3227821373
557	0.3224178494
558	0.3222082559
559	0.3219009676
560	0.3217103037
561	0.3215207755
562	0.3212782772
563	0.3209277391
564	0.3206740716
565	0.3204008755
566	0.3200726781
567	0.3199030815
568	0.3196257979
569	0.3191103219
570	0.3188571579
571	0.318554726
572	0.3183726066
573	0.3182261838
574	0.3180061495
575	0.3177540581
576	0.3175768066
577	0.3172717198
578	0.3171231266
579	0.3169152834
580	0.3166894636
581	0.3164942437
582	0.3163475743
583	0.3160581059
584	0.3158606399
585	0.3155333861
586	0.315223048
587	0.3147674251
588	0.3145590855
589	0.3143848137
590	0.314229917
591	0.3140399359
592	0.3136290975
593	0.3131841688
594	0.3129515613
595	0.3127477687
596	0.3124842016
597	0.3121615076
598	0.3119742408
599	0.3117747783
600	0.3114958439
601	0.3113555486
602	0.3111572321
603	0.3108811447
604	0.3107291842
605	0.3105323104
606	0.3102336599
607	0.3100805698
608	0.309870658
609	0.309665903
610	0.3095339275
611	0.3093887163
612	0.3091662059
613	0.3088993198
614	0.3086871391
615	0.3083756693
616	0.308222456
617	0.3078524773
618	0.3076822896
619	0.3074777118
620	0.3070999397
621	0.3068871241
622	0.3066935988
623	0.3065102648
624	0.3062435721
625	0.3059978782
626	0.3057488175
627	0.3056348844
628	0.3053280639
629	0.3052359454
630	0.3049930676
631	0.3047389358
632	0.3045757849
633	0.3043867623
634	0.3041149358
635	0.3039243896
636	0.3035637314
637	0.303275297
638	0.3030580107
639	0.3028794679
640	0.3025716511
641	0.3021287636
642	0.3019621347
643	0.3016054684
644	0.3012380401
645	0.3008812746
646	0.300673525
647	0.3005520872
648	0.3003773481
649	0.3002517015
650	0.3000773714
651	0.2998003876
652	0.2996770479
653	0.2995351129
654	0.2993414425
655	0.2990492422
656	0.2987611184
657	0.2981627609
658	0.2979749059
659	0.2977703528
660	0.2974154589
661	0.2971760078
662	0.2969668274
663	0.296784351
664	0.2964392102
665	0.296212202
666	0.2960851111
667	0.2959018315
668	0.2956865066
669	0.295397207
670	0.2951029005
671	0.2948769463
672	0.2944980634
673	0.294236006
674	0.2937384351
675	0.2934971418
676	0.2930894197
677	0.2927571412
678	0.2925901204
679	0.2924629238
680	0.2921383551
681	0.2919355613
682	0.291689623
683	0.291508301
684	0.2912665348
685	0.2910107595
686	0.2908145825
687	0.2906984455
688	0.2903635432
689	0.2901927326
690	0.2899184686
691	0.2895483949
692	0.2892581852
693	0.2890885205
694	0.2888785495
695	0.2886750419
696	0.288537533
697	0.2884072651
698	0.2882330721
699	0.2877914101
700	0.2875417645
701	0.2873856135
702	0.2872519981
703	0.2869315551
704	0.2868097635
705	0.286650072
706	0.2864440048
707	0.2862483948
708	0.2860489994
709	0.2858147242
710	0.2856626761
711	0.2853619713
712	0.284993718
713	0.2848011487
714	0.2846174539
715	0.2843917518
716	0.284116586
717	0.283839939
718	0.2836526913
719	0.2835206166
720	0.2834374006
721	0.283242923
722	0.282902407
723	0.282771367
724	0.2825097101
725	0.2824007431
726	0.282001171
727	0.281783967
728	0.281526511
729	0.281160504
730	0.2809724455
731	0.2808281819
732	0.2806182757
733	0.2804806818
734	0.2802743008
735	0.2800923931
736	0.2799288732
737	0.2797555471
738	0.2793097174
739	0.2791118358
740	0.2788050033
741	0.278567603
742	0.2783181078
743	0.2781083859
744	0.2779574954
745	0.277688231
746	0.2775075556
747	0.277156055
748	0.2769683743
749	0.2767709135
750	0.2765421535
751	0.2762724311
752	0.2761066446
753	0.2759245846
754	0.2757613225
755	0.2755320244
756	0.2752257338
757	0.2751078921
758	0.2748622263
759	0.2745941856
760	0.2744535335
761	0.2742396045
762	0.2740871173
763	0.2739017038
764	0.2737196737
765	0.2735724608
766	0.2732739767
767	0.2730940968
768	0.2728295799
769	0.2724989329
770	0.2723455065
771	0.2719586295
772	0.2717985357
773	0.2715556022
774	0.2713714549
775	0.2712122539
776	0.2709033409
777	0.2705671283
778	0.2704259939
779	0.2702929176
780	0.2700890264
781	0.2699358999
782	0.2697951774
783	0.2695359856
784	0.2692998434
785	0.2691402639
786	0.268974956
787	0.2687035662
788	0.2684683387
789	0.2682336544
790	0.2681203506
791	0.2679225894
792	0.2677456463
793	0.2674014169
794	0.2672186248
795	0.2669806151
796	0.2667865648
797	0.2666023329
798	0.2664005017
799	0.266280041
800	0.2660312594
801	0.2659061862
802	0.2657664096
803	0.2656842624
804	0.2653750078
805	0.2651921987
806	0.2649235954
807	0.2647701485
808	0.2645894539
809	0.2644565623
810	0.2643137885
811	0.2641234356
812	0.2639760662
813	0.2636746394
814	0.2633226551
815	0.2630338504
816	0.2628494035
817	0.2626188972
818	0.2623273233
819	0.2621962355
820	0.2620699816
821	0.2618677436
822	0.2616555093
823	0.2614435143
824	0.2613254993
825	0.2611189745
826	0.2609931334
827	0.2607156963
828	0.2605444575
829	0.2603796684
830	0.2601863698
831	0.2598776904
832	0.2597681297
833	0.2596115685
834	0.259452623
835	0.2592694222
836	0.2591704078
837	0.2590049908
838	0.2588517713
839	0.2587389256
840	0.2585925785
841	0.2585278225
842	0.2583011916
843	0.2580244112
844	0.2579377394
845	0.2577736453
846	0.2573133553
847	0.2572463642
848	0.2569719847
849	0.2567563326
850	0.2565587375
851	0.2564584566
852	0.2562209889
853	0.2560838226
854	0.2559050236
855	0.255795118
856	0.255628767
857	0.2554021676
858	0.2550215678
859	0.2546847638
860	0.2544989563
861	0.2543258141
862	0.2539528361
863	0.2538301053
864	0.2537613226
865	0.25356563
866	0.2533676489
867	0.2531963199
868	0.2530586234
869	0.2529319129
870	0.2528183642
871	0.2526930604
872	0.2525050002
873	0.2523708492
874	0.2520962504
875	0.251987577
876	0.251819461
877	0.2516608434
878	0.2515138698
879	0.2512079088
880	0.2510764616
881	0.2508741278
882	0.2507440765
883	0.2505395917
884	0.2503843341
885	0.2502940379
886	0.2499972809
887	0.2498674
888	0.2496973308
889	0.2494664401
890	0.2492845997
891	0.2490874207
892	0.2489982863
893	0.2487917965
894	0.2485950327
895	0.2484797041
896	0.2482778948
897	0.2481940419
898	0.2480648085
899	0.2478492477
900	0.2476625127
901	0.2474024535
902	0.2472580817
903	0.2471598275
904	0.2467608612
905	0.2465507248
906	0.2462282256
907	0.2461240662
908	0.2460360051
909	0.2459321555
910	0.2456753092
911	0.2455186251
912	0.2453365895
913	0.2452785733
914	0.2451475728
915	0.2450666533
916	0.2446605516
917	0.2445778087
918	0.2443661698
919	0.2443168776
920	0.2442395796
921	0.2441167274
922	0.2440541094
923	0.243862122
924	0.2436625405
925	0.2435263866
926	0.2432571254
927	0.243042285
928	0.2427336746
929	0.2425418685
930	0.2424797237
931	0.2422635866
932	0.2420234724
933	0.241801214
934	0.2416248086
935	0.2412859891
936	0.2411906983
937	0.2410409494
938	0.2408678308
939	0.2406348154
940	0.240477709
941	0.240196019
942	0.2400935215
943	0.239894427
944	0.2397765122
945	0.2395208657
946	0.2393459674
947	0.2391140835
948	0.2389247593
949	0.2388197457
950	0.2386094348
951	0.2385411645
952	0.2383768831
953	0.2383184774
954	0.2381852172
955	0.2380337732
956	0.2378743723
957	0.2376750612
958	0.237503955
959	0.237426467
960	0.2372743698
961	0.2371872765
962	0.2369459367
963	0.2367922211
964	0.236724069
965	0.2364762611
966	0.2363972258
967	0.2362672042
968	0.2360344489
969	0.2359963178
970	0.2357992779
971	0.2356464053
972	0.2353814358
973	0.2352393894
974	0.2351209844
975	0.2349488456
976	0.2347603036
977	0.2347218219
978	0.2344277262
979	0.2342663958
980	0.2341393418
981	0.2340334075
982	0.233945354
983	0.2337791369
984	0.2335790479
985	0.2334738614
986	0.233335706
987	0.2332634629
988	0.2331981838
989	0.233121215
990	0.2330945361
991	0.2328676214
992	0.2328046078
993	0.23273299
994	0.2325607004
995	0.2324469398
996	0.2323089482
997	0.231950445
998	0.2316471463
999	0.2315329841
