iter	Logloss
537	0.1944549449
538	0.1942002512
539	0.194072083
540	0.1938942819
541	0.1937381577
542	0.193505141
543	0.1932265567
544	0.192948223
545	0.1927303537
546	0.1926290972
547	0.1924180497
548	0.1921493642
549	0.1918625658
550	0.1914382712
551	0.1911887705
552	0.1909142376
553	0.1907891183
554	0.1904431086
555	0.190212556
556	0.1900650776
557	0.1898940149
558	0.1897740051
559	0.189565046
560	0.1894208811
561	0.1893165059
562	0.1891280404
563	0.1890787556
564	0.1888225444
565	0.1886969518
566	0.1885532184
567	0.1882368492
568	0.1880901643
569	0.1878200726
570	0.1877372352
571	0.1876972505
572	0.1874151856
573	0.18716013
574	0.1869865334
575	0.186771365
576	0.1866094631
577	0.1863413623
578	0.1861900552
579	0.1860397784
580	0.1858731848
581	0.1856136322
582	0.1855259638
583	0.1853863236
584	0.1851943079
585	0.1850847954
586	0.1849190371
587	0.1848029812
588	0.1846849066
589	0.1846245814
590	0.1844901621
591	0.18415568
592	0.1840830893
593	0.1838385728
594	0.1835699012
595	0.1834037112
596	0.1832577364
597	0.1832160671
598	0.1830345209
599	0.1827168848
600	0.1825745019
601	0.1824791762
602	0.1822956948
603	0.1822200413
604	0.1819279525
605	0.1818690474
606	0.1817095541
607	0.1815514669
608	0.1812945317
609	0.181156409
610	0.1810155576
611	0.1808653783
612	0.1807567569
613	0.1805685837
614	0.1803693006
615	0.1801800136
616	0.1800683571
617	0.1798322357
618	0.1796847155
619	0.17947119
620	0.1792298338
621	0.1791388101
622	0.1789709216
623	0.1788378249
624	0.1786391404
625	0.178376344
626	0.1782155559
627	0.178112754
628	0.1778712864
629	0.1777885186
630	0.1776610326
631	0.1774812824
632	0.1773898271
633	0.1772382555
634	0.1770094433
635	0.1768577743
636	0.1767331144
637	0.1764831265
638	0.1762559988
639	0.1761357384
640	0.1759100587
641	0.1756690784
642	0.1755360513
643	0.1754592144
644	0.1753523054
645	0.1753150773
646	0.1751564889
647	0.1749205067
648	0.1746296709
649	0.1744655136
650	0.1742813222
651	0.1741946979
652	0.1739690321
653	0.1737075304
654	0.1736975203
655	0.1735503761
656	0.173341403
657	0.1732619766
658	0.1730221936
659	0.1727722474
660	0.1726154968
661	0.1724938163
662	0.1722478379
663	0.1719525469
664	0.1718259937
665	0.171685365
666	0.1713726016
667	0.1711504164
668	0.1710135328
669	0.1709601966
670	0.1708885805
671	0.1706970939
672	0.1705521911
673	0.1704713724
674	0.1704163795
675	0.170246166
676	0.1701239983
677	0.1699264972
678	0.1697668925
679	0.1696050184
680	0.1694890182
681	0.169394514
682	0.169310354
683	0.1691134376
684	0.1690171235
685	0.1687925158
686	0.1686817225
687	0.1684104474
688	0.1681618516
689	0.1679311878
690	0.1678123613
691	0.1674522901
692	0.1673715271
693	0.1672364117
694	0.1671619555
695	0.1670168717
696	0.1669216852
697	0.1668868239
698	0.1667128932
699	0.1666041186
700	0.1664713978
701	0.1663303236
702	0.166217261
703	0.1659895625
704	0.1657277963
705	0.1655877663
706	0.1654197387
707	0.1653475518
708	0.165198528
709	0.1650944591
710	0.1650021407
711	0.1648965265
712	0.164829825
713	0.1646246527
714	0.1644538963
715	0.1643394693
716	0.1641386965
717	0.1640049176
718	0.1637337956
719	0.1636641983
720	0.1635995016
721	0.1633593427
722	0.1632569306
723	0.1631562449
724	0.1628273595
725	0.1627399556
726	0.1626456045
727	0.1625426494
728	0.1623708906
729	0.1620768387
730	0.161753745
731	0.1615152986
732	0.1612942967
733	0.161161548
734	0.1609264429
735	0.1607431008
736	0.1606264045
737	0.1605035824
738	0.1602849055
739	0.1600260352
740	0.1598192758
741	0.1597770496
742	0.1596583067
743	0.1594938988
744	0.159339515
745	0.1592067524
746	0.1591383106
747	0.158989788
748	0.1589007134
749	0.1586821619
750	0.1586281157
751	0.1584752772
752	0.1583921335
753	0.1581483549
754	0.1579701779
755	0.1577730666
756	0.15759088
757	0.157493647
758	0.1573980429
759	0.1572670763
760	0.1571273108
761	0.156900559
762	0.1567516605
763	0.1565787044
764	0.1564920244
765	0.1563790036
766	0.1563079444
767	0.1562647297
768	0.1561549806
769	0.1561128658
770	0.1559512285
771	0.155778147
772	0.1556798281
773	0.1556016128
774	0.1554527561
775	0.1553007808
776	0.1551581752
777	0.1549063912
778	0.154754931
779	0.1546194536
780	0.1544278416
781	0.1543187608
782	0.1542714251
783	0.1540977589
784	0.154009464
785	0.1539393515
786	0.1536972157
787	0.1535238141
788	0.15339275
789	0.1532033099
790	0.1531445858
791	0.1530567921
792	0.1529444117
793	0.1528524691
794	0.1527261943
795	0.1525390235
796	0.15237204
797	0.1521767108
798	0.1520092957
799	0.1519776504
800	0.1516498092
801	0.151422974
802	0.1512413025
803	0.1511841656
804	0.151105477
805	0.1508946384
806	0.1508871761
807	0.1507766055
808	0.1506547023
809	0.1504734624
810	0.1504315843
811	0.1502784395
812	0.1501885157
813	0.1499643813
814	0.149786622
815	0.1497451894
816	0.1496142645
817	0.1494077279
818	0.1491960122
819	0.1491269578
820	0.1490027574
821	0.1488555435
822	0.1487516556
823	0.1486524457
824	0.1485552683
825	0.1484290353
826	0.14828494
827	0.1481054125
828	0.1479862659
829	0.1477956006
830	0.1476933834
831	0.1476657895
832	0.1474862203
833	0.1473717794
834	0.1472219481
835	0.14714532
836	0.1469771253
837	0.1468629211
838	0.1468222959
839	0.1466758477
840	0.1464688517
841	0.1463736652
842	0.1462840895
843	0.1461235659
844	0.1459927246
845	0.1457941097
846	0.1455529484
847	0.1454054839
848	0.1452465197
849	0.1450733408
850	0.1450141016
851	0.1448685862
852	0.1446585272
853	0.1444806287
854	0.144269985
855	0.1441396866
856	0.1439995035
857	0.1438728388
858	0.1437237593
859	0.1435806107
860	0.1435323284
861	0.1434104251
862	0.1432791244
863	0.1431929317
864	0.1430417639
865	0.1429897921
866	0.1429250954
867	0.1428340717
868	0.1426930671
869	0.1425743242
870	0.1424882986
871	0.1422577461
872	0.1421080541
873	0.1420181024
874	0.1419447739
875	0.1417548326
876	0.1416718977
877	0.1415903412
878	0.1413211962
879	0.1412057668
880	0.1410312653
881	0.1409423438
882	0.140797274
883	0.1407268413
884	0.1406405094
885	0.140471716
886	0.1403869295
887	0.1402885966
888	0.1401232142
889	0.1399745523
890	0.1398737831
891	0.1396397222
892	0.1394995529
893	0.1393297989
894	0.1391112891
895	0.139062422
896	0.1389867407
897	0.1387377273
898	0.1386005095
899	0.1385304528
900	0.1384629159
901	0.1384246019
902	0.1382350504
903	0.1380470165
904	0.1378633819
905	0.1378134707
906	0.1377182842
907	0.1376620801
908	0.1376018385
909	0.1374351891
910	0.1373568068
911	0.1373052527
912	0.1372104283
913	0.1370208211
914	0.1368965372
915	0.1365841497
916	0.136485427
917	0.1363954474
918	0.1363604469
919	0.1361640457
920	0.1360098567
921	0.1358781661
922	0.13581695
923	0.1356948936
924	0.1355537916
925	0.1354229781
926	0.1353023278
927	0.1351850189
928	0.1351517169
929	0.1350336144
930	0.1349660219
931	0.134765625
932	0.1346367885
933	0.1345343207
934	0.1344237223
935	0.1343132353
936	0.1341737622
937	0.1340263255
938	0.1338403242
939	0.1336932217
940	0.1334885646
941	0.1333239757
942	0.1332010701
943	0.1329513049
944	0.1328351376
945	0.132797464
946	0.1327011498
947	0.1325869873
948	0.1325502883
949	0.1324954903
950	0.1324166486
951	0.1323281866
952	0.132134361
953	0.1320024198
954	0.1319478863
955	0.1317456378
956	0.1316886261
957	0.1315732385
958	0.1313346389
959	0.1312074035
960	0.1310626677
961	0.1309997392
962	0.1308284398
963	0.1306953152
964	0.1305156624
965	0.1303858513
966	0.1302897599
967	0.1302427306
968	0.1301621764
969	0.1300461344
970	0.1298773132
971	0.1297873058
972	0.1296803412
973	0.129609825
974	0.1294702683
975	0.129382224
976	0.1292765541
977	0.1292330192
978	0.129183804
979	0.1291485807
980	0.1290906363
981	0.1290113909
982	0.1289557436
983	0.1288337986
984	0.1288033924
985	0.1287539406
986	0.1286927801
987	0.1286473518
988	0.1286038865
989	0.1284954043
990	0.1284571599
991	0.1283308711
992	0.1282447898
993	0.1281417791
994	0.1280180938
995	0.1278981397
996	0.1278163325
997	0.1276527182
998	0.1275020237
999	0.1273941959
